Gene	granule	purkinje	basket	astrocyte	oligo	opc
Slco1c1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gbp5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ppan	3393.8	4309.5	6357.2	8250.7	5957.6	6375.6
Kcnj5	4772.700000000001	3299.1000000000004	4845.700000000001	5119.6	3062.3	4686
A830018L16Rik	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Adam8	7707.2	6722.8	3379.3	2803.6000000000004	4978.7	5953.3
Plppr3	5613.5	4164.200000000001	5731.6	3388.4	4383.6	5466.6
Trappc12	9565.2	6990.9	6348.8	5321	3852	2245.4
Mgat2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Saxo1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Col16a1	7790.5	6722.6	7931.9	5952.7	2505.6000000000004	523.5
Ankrd61	3771.6	2711.3	3020.1000000000004	5531.7	7977.299999999999	10506.3
Grm5	4629.1	3142.9	4688.6	4967	4641.4	3497.8999999999996
Vil1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pdzd4	2652.5	8586.3	1147.7	5352.1	9300.3	6419.5
Ube2i	7178.799999999999	9209.9	2630.5	5623.8	5029.2	4889.9
Eif2ak1	3505.9	6200.9	2556.3999999999996	5910.200000000001	6291.2	10416.599999999999
Agt	5873.9	8808.400000000001	7278	36.6	5376.1	6112.299999999999
Noa1	886.5	7668.6	4118	7245.299999999999	7814.2	6173.9
Ralgds	4961.1	9581	7088.6	2344.3	1163.4	9129.599999999999
Cfap65	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Krt77	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pcbp4	2276.1000000000004	10257.599999999999	9774.9	6313.3	703.7	4986.200000000001
Gm527	4405	4719.6	6169.1	5921.299999999999	2353.3	5930.2
Fam159a	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Fbxo42	1802.8	8842.7	4844.9	6716.200000000001	8468.2	3629
St8sia5	2707.4	3997.8	685.5	6689.5	10595.2	9714.599999999999
Ddrgk1	246.3	10605.4	7197.9	5090.6	6286.2	3930.9
Eif6	6731	4511.9	4111	8817.099999999999	5153.7	3596.3999999999996
Ctsk	4769.3	8237.1	1784	6906.1	8119.1	4469.3
Kcnj1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Snx15	3632.8	8413.2	7337.7	4424.7	578.7	9925
Myo1d	5261.2	3961.8	5327	5599.299999999999	388.6	5245.8
Zfp142	9500.1	753.2	7097.6	4892	4084.5	8005.299999999999
Vps4b	8796.1	6226.799999999999	3194.8	5046	1311.8	9783.8
Usp48	2107.8	7152.5	3521.3	6305.9	5289.6	9795
Gpx7	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Atp4a	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Otud7b	8395	4295.4	10215.5	6865.2	209.2	5087.5
Fam83c	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Emx2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Nras	7347.9	8169.6	6769.3	6260.5	2229.2	2509.3999999999996
Rab21	5082.799999999999	6965.2	2931.6	3890.5	6659.799999999999	9791.4
Tanc1	6616	772.7	10595.6	9414.5	2518.5	4408.6
Cxcr3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Fignl1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gdf6	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mcoln3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Blmh	1247.7	9949.8	6409.5	4091.5	7524	5097.200000000001
Dfnb59	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Syt12	292.4	7862	2625.8	5479	10002.3	8499
Rhod	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rnf222	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Cul4a	6816	3985.8	3788.7	2591.5	7989.700000000001	9101.599999999999
Lhfpl1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Fli1	4938.700000000001	3496.9	5023.700000000001	5314.6	2120	4884.4
Vegfc	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Tie1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Nxt1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Minos1	3687.6	7232.7	5276.6	3946.8	9683.7	4890.8
Slc11a2	6506.9	7537.5	3518.7	5678.799999999999	1890.8000000000002	9523.5
Atp5sl	7354.5	436.1	3536.7	4934.7	8651.2	8491.3
Timm17a	4769.2	9103.5	3300.8	5539.2	8066.1	2901.5
Cdc27	7176.700000000001	2437	5460.700000000001	8260.3	7022.7	3554.6
Nudt21	4098.4	7265.299999999999	5242.1	7589.799999999999	4293.6	4645.700000000001
Capn9	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Prelp	675	6389.1	7733.4	4633.200000000001	7557.4	4465.7
Cdca7	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Fkbp7	3213.1000000000004	7605.5	5316.5	8569.5	7667.6	2287.6
Mapk7	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gpn3	6592.4	6421.7	4238.200000000001	9467.7	4960.1	1395.6
Zfp366	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Sftpb	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Aacs	5677	5217.700000000001	6698.3	6848.6	2563.3	4563.299999999999
Rpusd3	2641.3	7447.8	5848.6	4206.1	8539.9	3573.1
2510039O18Rik	5721.1	5494.200000000001	6963.799999999999	7134.6	2374	3713.8
Gtf3a	5728.6	4303.2	3308.5	6023.799999999999	4350	5513
Hs6st2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Polr2b	5407.6	6432.1	3161.7	5785.4	5109.6	9566.5
Actr6	1058.7	6296.299999999999	5209	9343.7	8580.9	3042.4
Camta1	3424	2262.9	5128.3	8288.9	10822.1	4476.3
Alkbh3	7883.1	8281.9	6369.9	4268.5	1880.6	6445.9
Aars	3816.1	7055.6	1953.4	5507.6	6724.9	9323.8
Spcs3	6681.9	5090.1	2056.3	7905.4	3480.1	9697.3
Rab11fip2	7652.1	9405.9	1470.2	5444.4	4928.5	5206.1
Gbas	5060.6	10553.7	1362.8	3764	5781.4	7724.5
Cnot9	6364.6	2448.7	6358.9	7792.5	3321.5	9152.6
Psca	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rdh13	7537.799999999999	3437.5	2630.2	3496.7	7740.8	8651
Spata4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Zfp768	5110.1	7788.6	7211.6	4608.799999999999	4921.2	3347.3999999999996
Rraga	3117.3	6016.2	1564.3	8306.1	4838.5	10514.7
Cdc6	2442.4	3478.6000000000004	5048.2	5269.700000000001	4910.9	4806.1
Vps29	4310.4	6800.5	5983.799999999999	6898.200000000001	3091	7782.799999999999
Krt76	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Asb5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Klhl28	6742.7	7978.2	5161.3	6720.5	1145.7	6930.6
Mfap4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Slurp1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Slk	1897.1	9923.7	6304.4	6641.6	3615.2	5989.6
Mtif3	4714	3243	4783.7	5051.4	3357.3	4626.299999999999
Igfbp7	4793.2	3311.3	4857	5153.5	4819.299999999999	2627.4
Bag2	4722.700000000001	3248.2	3752.8	5024.4	4672.8	4560.5
Itpa	5466	7340.4	3862.9	6749.1	9559.8	1986.9
Plekha3	2934.3	7985.8	6665.200000000001	7313	4704.200000000001	4895.7
B3glct	10109.099999999999	710.7	2459.6	5112.3	8805.3	7154.8
Esr2	7198.2	1967.8	5978.799999999999	7426.5	2424.8	6935.700000000001
4931409K22Rik	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Kif19a	7085.6	8865.1	617.5	1876.1	9529.7	5479.9
Krt79	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Amot	5233.8	3904.1	5323.6	769.5	5233.6	5208.4
Kif5b	2581.5	8477.7	5339.5	6586.700000000001	3364.2	8000.9
Tgif1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Wdr20	6500.7	9275.9	8393.099999999999	5271.799999999999	785.4000000000001	4058
Ccnb1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ints13	9072.3	5274.700000000001	4773.7	7568.9	1799.6999999999998	6992.2
Stx12	4028.4	6916.6	6857	9926.400000000001	1086.5	5520
Usp39	5532.9	8161.5	3442.4	6485.5	3869.1000000000004	7350.8
Ihh	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rrp9	3823.3	6559.2	7872	4574	7678.3	568.9000000000001
Kcnh6	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Nfib	4644.1	11041.6	3072.3	2249.2	8089.1	4513.9
Gzf1	6996.2	8560	1906	4845.1	8593.3	3375.9
Vamp3	6677.1	6886.1	3059.6	6027	1892.4	9847.8
Fam64a	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Per3	6158	11246.2	8518.1	1179.9	3214.3	4018.7
Edrf1	8151.5	4004.2	1785.5	4581.9	7863.6	8181.4
Zc3hc1	2122.4	7664.9	6599.8	4079.8	4770.1	9263.4
Stt3a	9646.1	5660.2	4170.3	8118.1	3814.6	1885.9
Fgfr1op2	6321.299999999999	10051.3	8109.4	5518.4	2909.4	1168.5
Parp3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Btbd17	7449.6	8407.2	3313.1	200.4	7895.6	5891.4
Itsn2	10162.7	937.5	8479.9	6481.5	2809.3999999999996	5384.9
Heatr3	8027.2	5389.1	4152	9580.3	2175.6	5223.9
Ankrd54	2803.3999999999996	7880.200000000001	6606.7	4892.9	3831.6	8003.8
Tmem120a	7244.299999999999	5949.2	5651	1493.1	4409.299999999999	7023.7
Etnk1	9962.6	5550.5	6202.5	2796.5	3483.7	6313.5
Haus6	2034	7377.5	5183	8765.2	4866.2	6238.1
Slc23a3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Uqcc1	5335.4	6786.9	4038.9	2091.2	6638.700000000001	9425.599999999999
Zcchc11	2820.3	9215.1	2724.3	6169.6	8541.2	5493.9
Tssc1	3588.6	5038.6	2117.5	6662.6	9654.2	7998.1
Nfatc2	5893.700000000001	4484.1	5971	6242.200000000001	3844.9	2338.6
Ltbr	7470.3	6825.700000000001	8055.1	3844.1000000000004	3552.2	1060.9
Slu7	934.5	7884.9	6011.200000000001	5701.2	7089.4	5289.799999999999
Dnajc24	3460.6	5468.3	2346.6000000000004	7013.299999999999	9192.8	7608.6
Myl4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mtif2	7044	920.6	2687.8	5835.6	8025.799999999999	10005.599999999999
Nppa	3787.1	2265.8	3840.4	4152	3800.8	3747.5
B3gnt8	4364.8	4300.5	5822.8	6021.5	5698.1	2317.2
Mmp10	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Knl1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lmod1	4885.4	3426.7	4966.2	5251.299999999999	2435.3	4817.1
Ttll1	5748.4	4639.6	6145.1	3400.3	6023.799999999999	3849.8999999999996
Lipt2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
BC029214	4092.8999999999996	10776.2	8265.099999999999	6278.6	2847.6	2230
Mreg	5154.4	169.2	5155	5394.4	5135.1	5078.4
Eps8l1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ptpn4	8227.5	612.5	2969.8999999999996	5687.799999999999	9798.599999999999	7059.799999999999
Aldh1l2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Prima1	7254.1	6041.1	7385.8	4761.299999999999	104.69999999999999	5830.2
Spryd7	4292.6	4517	2903.8	6231.4	5835.5	5666
Dis3l2	6775.2	5387.299999999999	4500.700000000001	6281.799999999999	2217.7	6522.799999999999
Kcne3	4961.8	3514.6	5015.1	5319.1	4986	1761.9
Snrpa1	9992.5	1085.7	2914.3	7090.4	5547	7817.2
Med7	5206.8	417.29999999999995	7199.799999999999	5804.200000000001	7045.2	5652.9
Tmem19	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rsg1	4622.299999999999	3124.4	4712	4063.6	4618.299999999999	4526.2
Arhgap33	4764.1	5881.5	8309.2	5425.4	9135.900000000001	996.3
Mip	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mcoln2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lypd2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Spryd3	5105.1	5976.1	1634.3	3160.7	8538.1	10073.099999999999
Gprc5c	120.4	5070.2	5317	6547.6	6232.4	6117.9
Alcam	3322.7	8059.6	9225.400000000001	7799.2	4467.5	505.9
Wnk2	4422	215.6	3071.6	6524.9	10757.7	9353.2
Ube2r2	4002.2	1323	9436	8183.4	4978.1	6357
Mafk	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ppp2cb	7037.6	737.9000000000001	6798.9	7180.799999999999	3621.3999999999996	9088.8
Nutf2	2172.9	6813.1	8121.200000000001	4401.7	5434.8	6990.7
Dhrs9	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ubxn8	5869.200000000001	5590.7	7005.5	6368.5	4170.2	2036.7
Abcc2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Celf3	9413.5	5981.8	977.5	2688.6	10585.1	4916.5
Pcsk6	7878.1	250.6	7936.2	2709.4	5223.8	7817.5
Dhcr24	8770.7	6080	4712.799999999999	3974.7	1307.6999999999998	9026.7
Daxx	1958.3	8285.6	9144	5300.700000000001	5789	3215.3999999999996
Psmg3	4785.1	3316.2	4859.4	5135.1	2979.1000000000004	4704.9
Tmem184a	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Snrpb2	6771.799999999999	7519.2	4959.5	6996.4	2716.5	5230.700000000001
Krtcap2	4383.4	8939.3	7577.9	3910.5	3438.8	6346.5
Slurp2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lyrm1	7539.6	6351.1	2491.3	5683.8	2920.8	7340.2
Pecr	4069	9276.900000000001	3027.3999999999996	6397.6	6484.1	4899.7
Lamtor4	5588.4	6208.6	5363.1	3989.9	2828.3	7181.4
Arl2	5442.5	9283.5	9177.2	5587.4	2411.3	2189.8999999999996
Dcun1d3	5693.6	4536.5	5996.799999999999	6251.1	4356	2897.5
3632451O06Rik	5348.6	2227.3	6622.1	8604.6	10548.3	930
Shisa4	8875.599999999999	11335.1	6609.5	4235.4	1109.6	2198.2
Zfp451	6262.5	1794.3	5315.1	9579	6305.2	4200.1
Dusp2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ccng2	137.2	10063.9	4818.6	6274	3571.9	9475.1
1110004F10Rik	1405.9	9625.900000000001	8763.5	7624.3	4037.6	2710.4
Drc3	5398.1	7329	3644.3999999999996	1521.6	8226	7483
Eif3g	5403.5	8507.2	5186.4	2341	6406.8	7350.1
Mtmr12	984.0999999999999	8351	5523.9	8759.8	3284.4	7332.4
Dcaf7	5229	9449.5	517	4244.7	6763.1	8243.1
Blm	3787.1	2265.8	3840.4	4152	3800.8	3747.5
1700012P22Rik	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pgls	3181.3	7234.2	3831.8	6551.8	7470.9	4396.299999999999
Acp6	8417.7	6822.1	5506.1	2618.4	6465.6	3773.5
Ddx27	2627.7	6088.799999999999	9983.099999999999	6512.9	6294.5	2276.6
Tpcn2	2627.6000000000004	7019	8183.6	5421.6	8004.8	343.29999999999995
2310022B05Rik	9480.2	4158.2	9513.1	3092.8	372.6	6931
Iqcf5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Scml4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Exoc2	5625.2	4179	3449.7	5916.2	5569.9	4429.299999999999
Fmod	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Cntrob	6419.8	6477.6	3134.3	945.3	7457.5	7341.4
Ldah	6685.3	5282.5	6824.3	4860.9	2499.5	5139.200000000001
Flna	6367	5121.6	6458.1	646.3	6384.299999999999	3803.1
Thy1	6250.6	231.1	3203.5	4584.700000000001	10541	9661
Bicd1	406.70000000000005	4703.8	8423	7623.8	8201.9	4038.3
Aff1	6865.6	78.4	6873.6	7027.6	6010.4	4808.8
Aadacl3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Hormad1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mmp8	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Elmo1	10381.7	485.5	5567.5	9336.9	2645.7	6106.4
Aff2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Btg2	4714.1	3213.5	4823.299999999999	3583.8	4716.5	4625.4
Grm2	4927.3	3460	5055.3	2428	4936	4857.1
Cntrl	5476.1	8952.1	4969.6	7159.2	1538.9	6263.5
Serpinb5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lamp1	8347.099999999999	10259.6	7198	2546.3999999999996	595.4	5408.5
Arhgap25	4869	3406.2	4949.2	5234.2	2539.7	4798.5
Atg16l2	4808	8317.7	9414	3740.6000000000004	6218.5	967.2
Clhc1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
D5Ertd579e	8908.9	4019	4187.2	5783.6	3902.5	7537.3
Atp5j	4778.3	9567.7	2899	3339.2	6421.6	8230.9
Ift122	4885	3401	5013.4	2686.5	4892.6	4804.4
Grtp1	4842.2	3346.2	4969	2912.5	4844.5	4759.799999999999
Kcnab1	3834	61.8	6431.5	6591.700000000001	6322.4	6221.2
Ager	2536.6000000000004	10512	6156.9	1613.4	4633.700000000001	9011.8
Tex264	9240.7	5244.1	6200.9	2944.7	4936.4	6074.4
Sp6	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mettl14	1933.9	8638.2	6548.5	6623	3271.1000000000004	7900.2
Rbm3	1852.6999999999998	9636	6399	6628.3	3308	7027.7
Palmd	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Arhgef15	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Cilp	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Tial1	6784.1	5099.1	2782.5	7623	4494.799999999999	8410.8
Fbxo3	3060.6000000000004	5950.3	1803.1	5974.4	9566.5	7986.799999999999
Tmem266	105.6	6447.1	3458.5	6898.700000000001	7472.5	7334.8
Arfgap1	1929	8741.7	6856.9	4918.200000000001	7689.6	4635
Fgf5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Zfp36l1	7613.8	8015.299999999999	9126	2765.8999999999996	4830.5	900
Sec24d	5990.6	4630	6063.8	6329.9	4513	1402.5
Scnn1a	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Aadacl2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rhbdf2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Wnt11	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Il13ra2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Tmem147	2921.8999999999996	8819.3	6930.8	3779.3	4949.299999999999	7288.799999999999
Ddc	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Chit1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ica1	3829.6000000000004	6379.200000000001	1179.2	7843.2	8376.7	5427.700000000001
Fxyd4	6724.299999999999	2814.8	4273.9	5373.6	9018.3	4904.8
Fchsd2	8752.6	8895.8	6739.9	3715	5657.4	545.5999999999999
Ccdc88c	6351.4	5115.2	6421.700000000001	6670.700000000001	123.69999999999999	4287.7
Adh7	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Hus1b	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Tapt1	6158.1	9353.9	2610.9	6679.8	3156.1	7716.9
Gnb1l	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Cnot1	3687.6000000000004	8798.7	5806.4	8053	3920.2	4515.4
Mfrp	4877.1	3392	5004.6	2714.7	4882.799999999999	4793.1
Osbpl8	5467.299999999999	2793.9	3573.3999999999996	7080.9	7760	8107.200000000001
Grhl3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Dao	3353.3	6449.5	6727.4	129.2	7484.6	7350.2
Taco1	4807.299999999999	1928.8	4874	5067	4765.4	4648.700000000001
Pgm2l1	1555.5	5725.7	6015.6	7337	6965.5	3891.2
Lhx6	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Dnajc5g	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ctsc	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Etfa	5522.3	9075.3	1337.9	3151.7	9049.9	6065.4
Ugcg	4973.200000000001	8935.9	3325.5	8885.6	6518.4	1706.1
Map3k3	3414.2	9314.2	4712	7266.299999999999	2267.4	7336.700000000001
Usp21	4836.4	7064.5	3251	1967.6999999999998	6392.4	11044
Aadac	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Slc30a3	6169	4793.1	1911	4233.1	6087.1	5951.9
Clpx	3375.6000000000004	8486.400000000001	6179.8	5103.9	2077.6000000000004	8885.5
Sf3b4	906.3	7872.5	6674.2	4158.1	5837.5	9929.3
Abcf2	2266.7	6726.5	4128.700000000001	6880.7	5545.5	8590.4
Lag3	2519.8	3458.2	5027.299999999999	5249.2	4889.9	4789.700000000001
L3hypdh	5656.5	4191.3	5769.5	2813.4	5656.6	4299.3
Mtmr11	7767.9	6714.799999999999	7871.299999999999	515.5	5420.7	3149.4
Slc25a12	7185.9	4412.299999999999	1566.7	3857.3999999999996	9792	7001.8
Trpc7	7420.1	6309.2	147.6	3972.9	7374.299999999999	6336.700000000001
Myl12b	5078.7	3675.1	7883.7	4137.200000000001	4881.700000000001	9155.3
Plppr4	8203.1	432.2	2451.3	7457.299999999999	9595	5264
Acp2	6660.5	5472.8	4014.7	1996.5	8725.3	7633.9
Arhgap1	3243.6	7107	9962.400000000001	7203.2	5170.4	1314.1
Tmem150a	8238.099999999999	9926	6528.299999999999	2561.2	992.3	6387
Txnrd3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ros1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lrfn4	7334.2	5758.5	3120.5	1782	6660	9668.2
Avpr2	4942.299999999999	1226.7	4993.4	5208.6	4903.7	4808
Otor	1329.2	4789	3712.2	6470.5	6055.799999999999	5908.4
Prkd1	7564.6	1981.4	7629.8	7831.2	4554.5	2640.6000000000004
Sspo	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Usp2	677.0999999999999	7676.1	5738.3	3456.1000000000004	9826.6	6730.2
Coro1a	1018.6	6209.9	7553.4	7745.700000000001	3254.2	5698
Olig2	8386.4	7606	8461.1	4675.5	2035.4	320.6
Cygb	7346.8	6217.4	422.8	3963.4	7282.1	6367.5
Arhgap4	3874.9	3678.2	5694.299999999999	9038.2	6271	7194.200000000001
Napb	4813.1	7123.5	252	3237.4	9203	9005.8
Kif2b	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Igfbp6	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Adamtsl3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ccdc47	2455.2	7557.6	3383.4	6783.9	4971.200000000001	9726.8
Vstm4	5928.9	4501.5	6046.4	3391.5	5936.9	2983.7
Ddb2	1872.8000000000002	9500.6	8824.8	3901.5	3942.1000000000004	5836.5
Lim2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Olig1	8269.7	7421.4	8366.2	4924.2	2228.2	279.5
Socs2	7791	6791.200000000001	72.4	3233.7	7760.5	5908.7
Zkscan17	3925.5	8626.4	4155	3741.3	8163	5285.2
Aatf	3463.1	112.4	5785.8	7287.9	9629.2	8095.6
Katnb1	3514.4	8385.8	3288	4871.9	8443	6179.299999999999
Mgat4b	869.2	9053	6948.700000000001	5429.299999999999	5050.4	6455.9
Rxfp2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Col10a1	6622.6	6360.1	4724.1	4633	2320.3	7345.9
Lpcat1	3338.2	8158.7	4789.799999999999	7014.700000000001	9028.3	875
Ltbp2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
St6galnac2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Nt5dc1	6185.4	9167	4859.6	7720.4	2884.4	3560.8
Gpr107	4532.6	9615.7	6439.9	2273.5	3384.3	7933.5
Prpf38a	225.5	8679.5	7208.1	8643	5975.5	3709.2
Hal	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Papd5	4521	9014.7	7193.2	8506.2	1383.9	3784.3
Lrch2	3858.3999999999996	6949.9	1356.6	7107.7	8009.9	5468.3
C1qtnf2	4902.9	3438.7	4963.2	5263.3	4927.1	2071.8999999999996
Strada	6790.200000000001	2498.6	3363.3	5042.700000000001	7670.6	9651.7
Cited1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rnh1	6659.200000000001	3005.3	7116.700000000001	3918.1	3204.3999999999996	9257.8
Atpaf2	8592.3	1062.3	3066.2	4400.5	7131.6	10171.2
Fam45a	4375.5	9167.2	6621.299999999999	9329.4	2988.6000000000004	1947.1
Psme2	4911	3678.4	6885.4	7746.5	3675.5	8722.900000000001
Ccnjl	7751.7	6723.4	911.9	8109.9	2748.8	5511.2
Col9a1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mrgprf	235.4	5209.9	6521.2	6753.3	6442.1	3961.2
Vprbp	5209.799999999999	8494.4	3367.8	8346.3	2370.6	6519.6
Klhl25	4752.9	3265.7	4807.5	5099.4	4768.5	2878.6
Ubap1l	6533.4	5130.799999999999	2666.8	5042.5	4870.9	6265.9
Bmp3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Plekhf2	4733.4	3260.5	4802.5	5074.3	3263.6	4647.5
Gid4	1969.4	6101.9	4611.299999999999	7619.3	4914.200000000001	9105.7
Hdac8	4916.6	3438.6	5045	2513	4922.8	4839.700000000001
Mccc2	3415.1	8937.2	8862.6	6332.7	1573.6	5187.2
Lpar3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Fam179b	7136.7	4031.6000000000004	3479.2	6878.5	4157.200000000001	7917.6
Nr1d2	6327.1	10591.6	4293.7	3412	6275.6	3358.2
Sugp1	2595.8999999999996	8676.8	4302.6	5694.799999999999	7708.7	4050.8
Hook2	3573.1	6359.5	8407.5	2981.4	10157.5	2829.2
Nop16	6372	6059.9	7414.799999999999	5692.1	4395.6	1654.6
Slc2a12	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ttc32	9254	8462.5	2574.2	2819.2	6445.1	3054.1000000000004
Adrb3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Kdm1a	984	7869.799999999999	3666.5	6776.1	5301.1	9894.5
Rasl12	7141.299999999999	5914.1	7257.5	5971.1	189.5	4851.3
Cnih3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Kif3c	9834.9	539.7	7114.2	5899.2	8222.3	2742.4
Tbpl1	5405.5	6918.4	1711.3000000000002	6710.9	5413.6	9040.3
S1pr4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Slc4a11	4724.299999999999	3221.6000000000004	4829.9	3533.2	4724.2	4636.299999999999
Mmp27	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Atp8b3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Cops4	10422.7	7146	3126.3	5876.5	5721	2099.7
Isl2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pcsk2	2117.6	2572.7	7228.700000000001	8580.8	8243	4723.2
Ramp1	7399.4	6206.8	7545.9	4180.2	6007.7	157.6
Gpc2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Capzb	6749.5	8868.599999999999	8232.4	3177.9	2920.6	4897.9
Hoxa2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
