Gene	granule	basket	astrocyte	oligo	opc
Ppic	6285.75	2097.75	4932.5	5985.875	5866.375
Hs3st6	3571.5	3445.5	4211.5	3479.5	3376.25
Xrcc5	4077	8483.125	5978.25	4150.5	6688.75
Camk2g	8542.25	6291.5	324.5	8324.75	3901.875
Lifr	8862	10642.25	461.75	3238.5	5374.125
Nedd8	8091.125	3294.125	4820.625	3649.125	9219.625
Kcnv1	3571.5	3445.5	4211.5	3479.5	3376.25
8030462N17Rik	1367.125	3320.875	9854.125	7866	6215.125
Masp1	7997.375	3255.25	2054	7741.75	5954.375
Fam53c	3361.625	4821.625	6073.875	7057.625	7665.625
Gnpnat1	2906.625	6547.25	7637.375	9864	1745.5
Kifc5b	3571.5	3445.5	4211.5	3479.5	3376.25
Ndrg2	10749.75	9187	41.5	3651.125	4978.375
Cacna1d	6578.875	112.375	7932.5	9829.625	4066.625
Akap8	4910.25	4777.125	2673.125	4834.5	4706
Epsti1	3571.5	3445.5	4211.5	3479.5	3376.25
Pkmyt1	5208.25	5077.125	5727.125	1253.875	5045.5
Polr3h	9534.375	4287.375	1112.5	6236	7464.25
Acaa2	4698.625	4561.75	3559.125	4598.875	4483
Elp2	4347.5	1593.25	7850.625	7101.25	7769
Puf60	6757.75	6631.625	5751.875	4057.125	924.125
Slc7a8	4576.625	1841.875	6745.75	6258	6170.375
Epg5	1730.875	5325	7868	4298.875	9288.75
Gpr18	2837.5	1320.25	8648.5	5556.625	10389.375
Il25	3571.5	3445.5	4211.5	3479.5	3376.25
Pycrl	4658.75	4519.625	3727.5	4559.875	4439.875
Gpr15	3571.5	3445.5	4211.5	3479.5	3376.25
Washc5	4094.125	5631.625	8738.625	823.25	9277
Wnt10b	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem173	4545.5	4401.75	4183.5	4435.625	4321.25
Neil2	10159.5	5237.375	5862.25	7218.625	681.125
Cyth4	4916.25	4783.25	2636.125	4842.125	4715.125
Tsta3	4682.25	4535.25	5164.5	4583.375	3326.125
Krt18	3571.5	3445.5	4211.5	3479.5	3376.25
Dnajc4	6231	3942.25	1322	7682.25	7580.5
Maff	3571.5	3445.5	4211.5	3479.5	3376.25
Rpusd1	3571.5	3445.5	4211.5	3479.5	3376.25
Zfp622	3377.875	4747.875	5227	4623.125	4525
Zfp598	4685.875	4551.5	3593.625	4590.875	4474.625
Fermt3	4581.875	4439.375	4045.625	4477.25	4360.5
Cab39l	8065.125	7935.25	943.625	5534	4372.875
Sos1	1659.375	4046	6188.25	9897.875	6866.5
Cpsf7	7942.125	7754	2609.125	3003.125	6669.5
Dleu7	5567	5394.125	7650.75	8245.625	1768.625
Apobec2	8344.625	8230.625	3529.625	3420.5	3565.875
Prelid1	8323.75	5544.25	4164.25	6198	2332.875
Abhd17b	3341.875	5610.25	8118.5	1793.875	9449.875
Hlcs	1403.5	3839.625	9009.375	7751.375	6216.625
Spatc1	5163.125	7918.875	415.5	7822.375	6155.375
Sema5a	7207.375	7093.375	7576.5	3324.625	207
Pdia5	3571.5	3445.5	4211.5	3479.5	3376.25
Cpt1a	5108.875	4990.25	1820.125	5053	4937.625
Cfap58	3571.5	3445.5	4211.5	3479.5	3376.25
Rac2	3571.5	3445.5	4211.5	3479.5	3376.25
Nell2	903.75	5419.5	5820.375	5222.375	5142
Lama1	3571.5	3445.5	4211.5	3479.5	3376.25
Lzts2	6249.75	8230.375	3653.625	788.75	9637.625
Trio	3749.75	3610	6601.75	10793.875	5225.125
Arl3	7650.625	4292.375	2124.75	7678.75	5619.125
Aaas	4928.75	4800.625	2577.375	4861.375	4733
Ccs	5170.125	5054.125	1560.25	5118.125	5003.5
Lyl1	4834.5	4699.625	2998.25	4749.25	4631.125
Aars2	3644.625	1871.625	6414.5	7828.875	7733.875
Dhh	3571.5	3445.5	4211.5	3479.5	3376.25
Smc5	724.5	9249.5	6643.75	6683.5	4769.875
Osr2	3571.5	3445.5	4211.5	3479.5	3376.25
Dnah8	3571.5	3445.5	4211.5	3479.5	3376.25
Ctsf	7827	6520.875	3718.875	3667.625	4178.875
Klhdc3	4452.625	3675.25	2116.375	8039.625	8867
Dcstamp	3571.5	3445.5	4211.5	3479.5	3376.25
Gpatch11	2415.625	6196.75	6297.625	4360.5	8441.75
Opalin	7233.75	7121.375	7587.625	80.25	3424.375
Ednrb	6755.75	6628.875	233.625	6708.875	4800.625
Cabp4	3571.5	3445.5	4211.5	3479.5	3376.25
Trhr	3571.5	3445.5	4211.5	3479.5	3376.25
Tnfrsf21	6753.375	7695.375	9674.25	3831.75	566
Kcng3	3571.5	3445.5	4211.5	3479.5	3376.25
Nedd4l	4397.25	2946.375	3668.875	8171.75	10441.125
Plekhh2	10928.25	8221.625	2358.125	5934.5	2082.125
Tmprss2	3571.5	3445.5	4211.5	3479.5	3376.25
Meltf	7759.625	7606.25	1388.875	4131.75	5919.375
Ahnak	5531.5	5420	101	5471.25	5382.875
Ddx46	7502.875	10457.375	3767	2017.25	4365.125
Rbm24	3571.5	3445.5	4211.5	3479.5	3376.25
Ltbp3	10698.5	8305.5	2597.375	4983	2558.25
Hgh1	5955.25	1924.5	4843.625	6442	7368.75
2510009E07Rik	5572.625	10478.75	4468	7824.875	580
Klc4	5053.75	3844	6225.875	8106.625	5271
Gng3	5487.375	932.125	7893.375	4237.75	10719.625
Fam160b1	5105.625	9988.125	6289.25	1602.375	4078.375
Tll2	3571.5	3445.5	4211.5	3479.5	3376.25
Spata9	3571.5	3445.5	4211.5	3479.5	3376.25
Carnmt1	308.375	5395.25	7137.875	8190.875	7984.375
Ankrd28	1380.75	9975.875	8988.625	5171.25	3092.625
Arsk	3571.5	3445.5	4211.5	3479.5	3376.25
Rnf180	9411.75	3565.25	6601.875	7811.5	1090.25
Slc8a1	9978.125	419.875	7331.5	7495	3295.5
Rtp1	3571.5	3445.5	4211.5	3479.5	3376.25
Fads2	7030.125	6899.5	2359.5	4449.25	3990.5
Slc12a2	3026.25	8025	9763.125	640.625	7983.25
Cacul1	6550.875	3344.125	2670	7978.25	7589.25
Slc18a2	5165.625	2181.75	5478.5	4860.75	4763.5
Atp13a1	7621.75	3575.625	4045.875	4163.75	7233
Mcidas	3571.5	3445.5	4211.5	3479.5	3376.25
Elp3	4083.625	7637.875	7575.75	6136.5	2162.875
Adcy5	8430.375	1447.75	8529.125	2747.125	6406.375
Gmpr2	7416.625	6167.125	3560.375	1921.625	9249.125
Rab3c	4834.375	78.5	8369.875	8084	6197
9130011E15Rik	2267.25	4055.125	5567.25	7513	9261.625
Htr2a	3571.5	3445.5	4211.5	3479.5	3376.25
Tomm70a	3224.375	1595.875	8023	7783.125	8102.125
Zfp397	8600.875	7356.375	4659.25	635.375	6586.625
Rab18	1682.875	4069.125	5732.75	7521.25	9848.25
Rgmb	5882.5	2562.125	10817.625	8556.75	861.375
Scaf8	4010	7074.875	5832.375	7026.375	5372.75
Exoc6	1007.875	9611.625	8453.875	6711.75	2841.875
Supt16	1544.5	5480.5	6335	7418	8352.75
Abi3bp	4652.5	4515	3747.125	4557.125	4434.875
Actr8	4765.375	7205.75	2863.75	7257	5516.25
Sec14l5	5500.75	5381.25	5991.25	80.125	5347.75
Impa2	4684.625	4542.125	3609.625	4587.25	4469.25
Ltn1	5769.875	5102.5	9586.5	4317	3835.875
Rad21	1057.5	5320.5	6629.375	5681.375	10301.875
Zfp521	896.375	2317.625	10433.875	8890.5	6078.125
Snx24	6232.75	3177.375	6429.125	4023.625	5855.5
Gp5	3571.5	3445.5	4211.5	3479.5	3376.25
Tst	6440.875	6320.125	650	5208.625	6293.75
1810013L24Rik	3033.625	7124.5	4602.375	8984.75	5311.75
Snx2	2131.5	6503.625	6432.75	7889.25	5563.75
Nudt18	3571.5	3445.5	4211.5	3479.5	3376.25
Ccdc88b	2524.5	6305.625	4391.375	6130	6015.75
Tspan14	6680.875	1531	3671.25	6463.25	6371.375
Nupl1	7034.25	9570	3786.75	3364.25	5242.125
Glyr1	8005.875	4081.875	2661.25	5489.75	8717.25
Cxxc1	8109.25	9695.375	3053	6025.375	1709.75
Tgds	7708.625	5974.625	5036.75	2828.625	4670.875
Cadps	3452.625	94.25	8916	8647	6559.625
Rnf219	1466.125	7651.75	6319.125	4555.75	7356
Psmc6	3799	6325.5	7743.125	7765.125	1936.625
Carmil3	4599.875	733.125	6316.625	7800.875	7719
Capsl	3571.5	3445.5	4211.5	3479.5	3376.25
Ubn1	6146.375	6288.125	3588.25	3451.625	6194.875
Tppp2	3571.5	3445.5	4211.5	3479.5	3376.25
Enthd1	3571.5	3445.5	4211.5	3479.5	3376.25
Efhb	3571.5	3445.5	4211.5	3479.5	3376.25
Fhod3	5252	1810.125	5567.25	4957.75	4860.5
Alk	7919.25	7783.625	4572.25	6092.875	987.375
Rai14	5876.125	7554.875	7773.75	1670.5	4519.875
Serpine3	2569	6010.75	5075.625	5850.875	5740.25
Ovol1	6792.5	6666.5	3263.25	3047.125	5961
Slc15a1	3571.5	3445.5	4211.5	3479.5	3376.25
Zc3h13	9818.5	7738.875	5374.625	852.625	4334
Prss22	3571.5	3445.5	4211.5	3479.5	3376.25
Usp25	3977.625	8361	6157.125	7442.875	1972.25
Rarb	3571.5	3445.5	4211.5	3479.5	3376.25
Slc39a4	3571.5	3445.5	4211.5	3479.5	3376.25
Gpr108	6454.375	6332.25	2627.375	5598.625	4231.25
Lmbrd2	2007.5	4090.75	7680.125	7947.25	6967.25
Atp9b	5572.125	6957.25	8877.125	3415.875	3976.25
Ghitm	7815.875	4093.875	7928.375	1722.375	4001.25
Eif4b	3531.25	7697.125	5953.875	7415.375	4754.75
Fut11	6220.875	4344.125	1422.5	6489.375	9215.625
Slc22a2	3571.5	3445.5	4211.5	3479.5	3376.25
Dnajc15	4048.875	4181.5	7756.75	7415.125	4281
Fam118a	7616.625	6678.75	1822.5	7404.125	3380.75
Dupd1	3571.5	3445.5	4211.5	3479.5	3376.25
Slc22a3	6152.25	6000.5	4877.875	6083.375	2051.875
Kpna3	3642.625	3902.625	7205.5	6715.125	7850.25
Mzb1	3571.5	3445.5	4211.5	3479.5	3376.25
Aqp6	6273.125	6137.625	1391.375	4391.75	6104.125
Psmb1	3752	3697	5993.75	7381.5	9179.125
Cyp26a1	4801.75	4663.625	3133.25	4715.25	4592.5
Taf5	4610.25	4467.75	3929.25	4507.75	4393
Dgcr14	4843.375	4704.75	5353.625	2765	4652.375
Spata24	5026.5	4887.125	5519.875	4960.625	1905.25
Smug1	5206.5	5091.125	1414.5	5153	5042.25
Pfdn1	6065	9530.5	1903.875	6325.125	3740.625
Scarf2	3571.5	3445.5	4211.5	3479.5	3376.25
Gnal	6578.875	1349.875	6760.25	6306.75	4601.625
Celsr1	3571.5	3445.5	4211.5	3479.5	3376.25
Tab1	5658.625	7348.25	4474.125	6106.25	4296.125
Msh6	2033.875	8058.75	3710.25	5912.125	8887.875
Dcp1a	5050.25	1256.375	5552.375	7883.25	9685.5
Tssk4	6140.875	7845.375	1504	2401.75	10568.75
Hnrnpa1	3988.125	9681.75	7494.25	3965.75	3548.5
Ppl	3571.5	3445.5	4211.5	3479.5	3376.25
Mat1a	3571.5	3445.5	4211.5	3479.5	3376.25
Dpp3	3571.5	3445.5	4211.5	3479.5	3376.25
Stub1	8177.875	3611.25	7824.125	3570.625	5220.75
Ppm1b	7639.625	3524.875	6230.875	5834.375	5222.375
Wdfy2	5484.875	10181	5164	1165.25	5560.375
Polh	4545.375	6372	6694.375	6259.625	1755.375
Senp2	4305.375	2520.625	8024.125	7244.375	6730.625
Mocos	3571.5	3445.5	4211.5	3479.5	3376.25
Pacs1	3075.25	5739.625	3880.875	9919.625	6926.125
Snx4	6059.375	7979.125	5935.75	4334.125	3609.875
Tmprss6	3571.5	3445.5	4211.5	3479.5	3376.25
Vps37a	2724.625	6539.875	10142.125	3704.125	7161.25
Slc22a1	3571.5	3445.5	4211.5	3479.5	3376.25
Gga1	8244.875	10315	2529.375	3399.125	3364.875
Atl3	5873.375	5715.125	2870.125	4778.25	5654.375
Arap3	7858.625	204.5	5475.75	7708.25	6168.5
Atp12a	3571.5	3445.5	4211.5	3479.5	3376.25
Fzd6	3524.875	8135.875	9877.625	5887.125	1047.5
Tkfc	4552.5	4410.375	4158.25	4444.125	4329.375
Ap5b1	7529.25	5947.25	2176.375	4054.125	7889.25
Ss18	7053.375	5284.375	7769.25	4008.125	3980.75
Banf1	8299.875	7725.5	6346.5	2652.125	3132
Sstr3	3571.5	3445.5	4211.5	3479.5	3376.25
Pum3	6473.875	7412.375	6761.25	3490.125	2726.75
Zfand3	2226	5582.375	7359.125	7468.375	7134.25
Gch1	3571.5	3445.5	4211.5	3479.5	3376.25
Lrrc55	3571.5	3445.5	4211.5	3479.5	3376.25
Foxh1	1311.625	5503.625	2976	11256.75	7739.375
Tigd3	6944.75	6830.625	3115.875	2922.125	4669.625
Slc25a30	4518.125	6318.875	2247.375	6192.75	6074.375
Sac3d1	7934.875	4283.375	3171.875	3276.75	8231.625
Mppe1	9823.375	2470.25	6301.375	2757.5	7696.125
Ppp1r32	4810	4681	3081.125	4731.75	4606.5
Grina	8055.125	3440.125	1032.125	8383.5	8128
Adk	5903	2012.75	6531	9247.75	5236
Fam178a	6424.125	9195.125	7963	1298.75	3587.5
Parp2	4795.875	6636.5	3710.625	3559.375	10623.875
Tnrc6b	5803.875	2379.625	4287.625	7195	9086
Noc3l	7496.375	7331.625	4324.125	3517.875	5335.625
Pibf1	3813.25	7370.875	5845.625	8587.25	3861.125
Fads3	4751	4616.25	3345.75	4651.375	4536.75
Micall1	4861.625	4723	5374.25	2676.5	4680.375
Gm94	3571.5	3445.5	4211.5	3479.5	3376.25
Sox10	9180.125	8288.25	7213.5	2388.75	649.25
Rnf151	3571.5	3445.5	4211.5	3479.5	3376.25
As3mt	3661.625	1256.375	8608.125	5829.875	8212.875
Marveld2	3571.5	3445.5	4211.5	3479.5	3376.25
Mtss1	3918	10194.5	7910.25	5856	655
Cby1	8495	5627.625	1053.25	5809.875	7626.5
Ppwd1	3814	5380.25	8236.875	2295.375	9254.125
Clybl	3480.25	7123.875	822.875	6925.625	6847
Slc25a32	3059.5	7700.5	6563	6364.75	4208.625
Itm2b	468.25	8138.25	5092.375	8366.875	5819.125
Pias2	1650.25	3128.5	8200	9466.25	6172.875
Itga1	3571.5	3445.5	4211.5	3479.5	3376.25
Fam208a	3871.125	7367.375	6365.5	8878.25	2034.375
Plpp1	5388.5	3459.5	7109.25	2017	10370.875
Piwil2	3571.5	3445.5	4211.5	3479.5	3376.25
Fra10ac1	3557.875	1725	6204.375	7469	9699
Hnrnpc	2913.75	7555.375	4852.375	7645.75	5703.25
Srebf2	7498.75	10843.875	4990.25	1797.125	3523.75
Khsrp	7320.875	4851.375	4038.5	7530.5	7269.625
Derl1	3214.125	5140.5	4016.25	10105.625	7362.125
Cyc1	7679.75	4088.875	3986.375	3808.25	7911.875
U2af1	3571.5	3445.5	4211.5	3479.5	3376.25
Csad	9384.5	7336	4065.375	4063.25	3472.625
Tubb4a	667.125	6491.75	9448.25	2404.75	8772.625
Tmx3	1158.25	8207.75	4243.75	9374.125	5540.875
Zdhhc6	3618.5	5957	2077.75	8197.625	8582.5
Nsmce2	4607	7093.25	7453.25	1515.625	8810.75
Sept5	2780.5	3082.375	7263.25	8184.375	8255.375
C1ql4	3571.5	3445.5	4211.5	3479.5	3376.25
Cpb2	7010.875	6899.875	7388.75	766.5	3385.25
Klf12	9858	5524.625	2040.25	8079.125	3018.75
Peli2	2797.125	10569	1643.5	8166.875	5445.125
Sugt1	5772.75	7494.375	6517.25	3856.25	3667.375
Ankrd2	3571.5	3445.5	4211.5	3479.5	3376.25
Gpx8	3571.5	3445.5	4211.5	3479.5	3376.25
Zfp641	6191.375	3163.75	846.625	10423.875	8199.75
Uchl3	1709.375	7516.5	6457.375	6049	6248.125
Mcrs1	4842.25	4699.375	5356.125	2758.25	4653.75
Actr1a	6744.875	1771.625	8197.75	4373.375	7021.75
Espl1	3571.5	3445.5	4211.5	3479.5	3376.25
Rock1	3547.375	9659.875	3709.875	5734	5736
Fbxo16	2902.25	2713.625	7952.125	7614.25	6410
Acer1	3571.5	3445.5	4211.5	3479.5	3376.25
Rnf17	3571.5	3445.5	4211.5	3479.5	3376.25
Matn2	8072	7950.75	3755	5951.875	1608.125
Ppp3cc	5556.875	5630.375	7395.625	10198.125	1012.625
Nlrc4	4751.5	4604.625	5238.25	4656.25	3059.125
Bin3	4995.875	4854.75	5515.25	2125.125	4818.375
Fgf17	4566.5	1355.875	6896.875	6410	6331.125
Qpct	3571.5	3445.5	4211.5	3479.5	3376.25
Slc30a6	4636.375	2366.375	7955.125	5207.25	7534
Cuedc2	5346	4709.875	5916.625	5406.375	7606.75
Recql4	4831	4694	3007	4745.875	4622.125
Srd5a2	3571.5	3445.5	4211.5	3479.5	3376.25
Sorbs3	3571.5	3445.5	4211.5	3479.5	3376.25
Tut1	6050.75	5905.375	2536.375	4789.5	5852.5
Cyb561a3	6250.375	4618.625	6439.625	5980.75	1790.875
Eif3e	3746.75	7966	7130.75	2640.875	5959.625
Adcy6	6762.75	4643	5508.625	6554.125	1567.5
Cyp39a1	3571.5	3445.5	4211.5	3479.5	3376.25
Ribc2	3571.5	3445.5	4211.5	3479.5	3376.25
Map3k4	4226.125	1555	9483.5	8069.125	5342.5
Sf3b2	7864.25	6549.5	4527.625	828	7739.25
Ssh3	4975.375	4839.25	5496	2203.25	4795
Tnfrsf11b	4658	4517.5	3747.625	4554.375	4440.75
Xdh	3571.5	3445.5	4211.5	3479.5	3376.25
Cela1	3571.5	3445.5	4211.5	3479.5	3376.25
Krt82	3571.5	3445.5	4211.5	3479.5	3376.25
Ccnf	3571.5	3445.5	4211.5	3479.5	3376.25
Ap5m1	3986.625	1085.125	7813.625	5297.25	10444.25
Xpo5	7994.375	2327.25	7922.5	6090.875	3383.75
Dpy30	3571.5	3445.5	4211.5	3479.5	3376.25
Prph	3571.5	3445.5	4211.5	3479.5	3376.25
Fars2	4389.25	8536.5	4466.375	7209.25	3798.625
Slc22a6	3571.5	3445.5	4211.5	3479.5	3376.25
Naa40	7338.375	4252.875	6252.625	5968.25	5031.25
Ttc5	3383.25	5887.625	4742.625	5746.25	5637.5
Dmrt3	3571.5	3445.5	4211.5	3479.5	3376.25
Slc35g1	3571.5	3445.5	4211.5	3479.5	3376.25
Zbtb3	3571.5	3445.5	4211.5	3479.5	3376.25
Trpm6	4881.125	4741.375	5395.25	2593.375	4697
Zadh2	3421.625	9642.625	1910.125	6779.875	7067.375
Thbs2	8251.25	8124.25	7555.375	1041	2383.75
Neurl1a	1059.75	5390.125	5777.875	5178.25	5092.75
Haao	9603.125	6730.875	3130.25	7784.25	788.125
Pck2	6692.875	3140	2710.125	6437.875	6313.875
Gpr84	3571.5	3445.5	4211.5	3479.5	3376.25
Lhcgr	5169.375	5047.5	1586.875	5107.875	5005
Tfb1m	5463.25	2259.375	5291.25	7413.875	9345.5
Zcchc6	5874.625	8778.625	2256.375	5726.875	5678
Fshr	4839.125	4704.375	2995.25	4747.5	4632.375
Il7r	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem114	3571.5	3445.5	4211.5	3479.5	3376.25
Map6d1	2837.75	8858.875	10257.5	271.875	6306.25
Bicdl2	3571.5	3445.5	4211.5	3479.5	3376.25
Zdhhc8	4897.375	4757.625	5406.75	2536.75	4709.25
Chchd1	1495	7840.625	3906.375	7668.625	6101.625
Fam173a	6236.125	6099.25	3480.5	6180.875	2972.625
Tbc1d5	3769.875	7754.875	7290.5	2564.25	5954.25
Lamp3	3571.5	3445.5	4211.5	3479.5	3376.25
Laptm4b	5483.625	615.25	5869.125	5278.5	5199.5
Rangap1	5850.25	5696.75	5367.625	2610.5	5639.5
Spry4	10963.125	7355.75	3555.375	5747.625	424.625
Crtac1	4897	4755	5390.75	4814.875	2444.375
Pla1a	3571.5	3445.5	4211.5	3479.5	3376.25
Cdk7	6062.5	2183	5269.75	7564.125	8150.125
Lvrn	3571.5	3445.5	4211.5	3479.5	3376.25
Syt7	3155.875	238.125	7707.625	7281.5	7232.625
Adamts12	3571.5	3445.5	4211.5	3479.5	3376.25
Reep4	5226.125	5112.625	1325.25	5177.875	5068.875
Spag1	4257.5	1274.125	7039.875	6564.75	6488
Hdgfrp2	8969.875	10478.875	2888.75	5309.5	955.875
Plau	3571.5	3445.5	4211.5	3479.5	3376.25
Rabggta	7992.375	3928.625	4230.75	3085.75	8079.5
Cd2ap	1216.75	3911.375	5591.25	8483	9280.5
Dym	2511.375	7062.125	9714.75	4176.625	5162.875
Btbd9	9048	7028.375	2499.125	5738	4312.875
Ctnnd2	5797.875	9931.25	942.125	8452.625	3408.5
Tob2	3319.625	7455.375	1417.625	5294.625	10965.625
Sipa1	6578.25	6448.75	3381.5	2899.25	6280
Pdcd11	3571.5	3445.5	4211.5	3479.5	3376.25
Tbccd1	5118.375	4998.75	5632.125	5069.875	1490.5
Iqgap2	3571.5	3445.5	4211.5	3479.5	3376.25
Stk24	5649.875	7775.125	1553.75	7667.5	4811.75
Cdh24	6773.625	4993.625	548.875	6538.5	6446.875
Asic1	8996.75	2540.375	8915.5	6096.375	1112
Pard6g	5339.375	5223.125	5847.375	5314.25	580.75
Cryl1	6090.875	10477.375	3224.875	1331.375	7336.375
Lrit2	3571.5	3445.5	4211.5	3479.5	3376.25
Sp7	3571.5	3445.5	4211.5	3479.5	3376.25
Ubxn7	3372.875	10252.625	4184.25	6960.75	4045.25
Nid2	4762.125	4618	5250.25	4670	3006.625
Txnl1	2954.125	1637.25	8827.75	6532.125	7968.625
Copz1	6586.375	6435.25	6286.75	3482.75	3139.625
Epcam	3571.5	3445.5	4211.5	3479.5	3376.25
Nalcn	7684.375	3431.75	10324.625	1801.5	5353.125
Olfm4	3571.5	3445.5	4211.5	3479.5	3376.25
Blk	3571.5	3445.5	4211.5	3479.5	3376.25
Basp1	1341.625	2686.875	9335	8485.5	6216.75
Mipep	6279.125	1089.5	8211.25	4295.125	7798
Kcnk4	3571.5	3445.5	4211.5	3479.5	3376.25
Mlst8	5966.125	6358.75	4020.625	3811	7674
Stc1	3571.5	3445.5	4211.5	3479.5	3376.25
Mrpl49	6627.25	3885.75	6094.375	969.375	9900.125
Ano6	8571.625	8460.875	3320.75	6184.75	877.25
Kat5	7320.375	10062.25	3557.375	1529.375	5948.375
Mief1	6062	5911.25	4064.375	3314.75	5864.25
Ttbk1	7829.125	5045.125	9497.5	3560.5	3656.25
Mcm4	5342.375	1390.875	5675.5	5069.375	4974.75
Scaf11	4385.5	6151.25	3219.125	6751.625	7205.25
Gfra2	3571.5	3445.5	4211.5	3479.5	3376.25
Ebpl	4946.5	4813.25	5443	4872.25	2222.75
Kif11	3571.5	3445.5	4211.5	3479.5	3376.25
Tnfrsf13c	8342.875	7221	3169.375	3342.25	3205.5
Exosc1	3449	4972.375	7095.25	6146.75	8037.875
Kcnrg	2376.25	9902.625	6965.625	3845	5547.75
Lrg1	3571.5	3445.5	4211.5	3479.5	3376.25
March6	1764.5	3396.625	7546.125	7167.625	9655.25
Pnpla3	3571.5	3445.5	4211.5	3479.5	3376.25
Zfp385a	7414.5	364.125	2929.75	7324.125	7257.75
Arhgef28	5392.875	5285.75	633.625	5343.25	5246.5
Ndufa6	3516.125	5856	4958.75	10457.375	4054.125
Enc1	8111.5	1258.25	6355.875	7900.5	3474.25
Tmem138	8118.75	3566.25	2426.25	5930	7541.125
Cramp1l	4279.5	8109	4242.375	7610.625	2634.25
Neurog1	3571.5	3445.5	4211.5	3479.5	3376.25
Fezf2	3571.5	3445.5	4211.5	3479.5	3376.25
Dmrt2	4893.75	4763.625	5414	2527.125	4712
Ppp6r3	4287.875	7454.25	3227.75	7601.375	5271.875
Has1	5058.75	2576.5	5373.25	4760.625	4668.5
Ffar4	3571.5	3445.5	4211.5	3479.5	3376.25
Slc4a9	6146.5	4299.625	6356.125	2815.125	5778.875
Hps6	3571.5	3445.5	4211.5	3479.5	3376.25
Kcnk18	3571.5	3445.5	4211.5	3479.5	3376.25
Zmat2	8007.75	9920	2994.75	5722.5	2142.5
Srf	8161.25	7997.25	4686	6195.875	546.875
Dact2	5421.75	964.125	5777.25	5181.125	5094.5
Npr3	3571.5	3445.5	4211.5	3479.5	3376.25
Fam172a	3512	7732.375	6424.625	4476.5	5681.375
Ppp2r5d	7814.125	1559.75	5949.625	7441.125	5618.25
Ptpn20	4932.875	3047.375	5265.125	4654.625	4557.5
Dhx57	9321.875	3964.125	7473.5	4257.5	2983
Trpm3	2798.25	5744.5	343.25	9331.375	9297.25
Gnl3	4970.25	7295.625	3967.125	1055.875	10419.875
Tmem41a	10378.25	3000.25	6185.375	7350.25	1965.875
Glt8d1	7820.875	3622	3456.125	6175.375	7158.375
Mb21d2	5207.375	1846.5	9715.875	8226.125	3533.625
Mapk1ip1l	4791.75	8307.75	3080.875	8512.125	3429.5
Nubp2	6265.625	6108.75	4689.375	1424.625	6071.5
Slc30a5	7294	5738.25	7667	4078.875	2893.5
AI846148	5849.125	5691	4400.25	5748.75	3793.125
Dzip1	7705.75	2706	6165.875	10282.625	2683
Trim8	8078.125	7941.375	406.5	6191.625	4622.875
Zfpm2	434.375	2978.125	7819.75	10771.625	6731.25
Calhm3	3571.5	3445.5	4211.5	3479.5	3376.25
Lox	4993.5	2824.625	5318.75	4707.5	4604.75
Adprh	3571.5	3445.5	4211.5	3479.5	3376.25
Ccdc14	10437.375	8353	1129.25	3497.125	5189.75
Papd4	5475.625	6767	4684.875	7475.375	2119
Sybu	675.25	2853.5	6381.75	10632	8093.75
Krt80	3571.5	3445.5	4211.5	3479.5	3376.25
Cpn2	3571.5	3445.5	4211.5	3479.5	3376.25
Aqp4	5518.75	5405.75	140.125	5459.25	5368.25
Bysl	3571.5	3445.5	4211.5	3479.5	3376.25
Ppp1r3c	4755.25	4621.5	3320.75	4668	4545.875
Socs1	3571.5	3445.5	4211.5	3479.5	3376.25
Nhlrc2	3908.125	6109.625	7336.625	8890.875	1945.375
Zdhhc16	6099.5	8059.375	7529.875	1957.875	4367.125
Rpl8	6384	8305.75	2797.25	1663.75	8408.375
Adrb2	7861.25	4827.5	619.125	3965.125	7473.625
Cpox	6131.5	7376.625	4994.625	352.625	9702.25
Ndufb9	3746.5	5991.375	7999.875	9635.75	1388.25
Krt1	3571.5	3445.5	4211.5	3479.5	3376.25
Smagp	3571.5	3445.5	4211.5	3479.5	3376.25
Tep1	5117.25	4996.75	1793.375	5057.25	4945.125
Cyp1b1	4621.875	4483.5	3867.75	4518.25	4401.75
Kcnk5	3571.5	3445.5	4211.5	3479.5	3376.25
Pdgfb	3571.5	3445.5	4211.5	3479.5	3376.25
Ttc37	1146.625	6446	7970	5438.625	7452.125
Ero1l	1257.375	4889.875	9270.375	8600	3435.5
Ints6	2378.375	8140	7549	5836.125	4113.75
Dnajc9	2863.25	3593.625	6228.625	8443.375	7783.75
Lrrtm2	2725.75	10460.25	9259.25	5222.5	1165.875
Tnfsf11	3571.5	3445.5	4211.5	3479.5	3376.25
Odf3b	3571.5	3445.5	4211.5	3479.5	3376.25
Gata6	3571.5	3445.5	4211.5	3479.5	3376.25
Cacnb3	910.25	5415.625	5812.625	5219.75	5139.375
Igfals	3571.5	3445.5	4211.5	3479.5	3376.25
Atg12	3611	3631	9810	6722.125	6901.75
Mlana	1205.5	4396	7773.25	6281.625	8931.625
Glo1	5337.375	8470.25	2984.5	7435.375	3881.625
Pola2	6501.125	7038.25	4315.25	1530	6954.875
Spink7	6769.5	6637.875	6089.5	4294.125	1016.625
Gpt	3571.5	3445.5	4211.5	3479.5	3376.25
Dgkh	5050.375	165.625	7120.25	6672.125	6602.125
