Gene	granule	basket	astrocyte	oligo	opc
Elmod1	3035.25	77	7169.25	7302.25	7465.5
Cxxc4	1533.125	3426.625	8875.375	9128.25	3295.375
Slit2	3384.25	3422.25	3139	3262.25	3596
Mbd2	7254.375	6198.375	9548.875	3518	2179.75
Tnfaip8l3	3384.25	3422.25	3139	3262.25	3596
Igsf10	3976.125	1255.875	6284.625	6644.125	6813.375
Ehmt2	7946	8096.5	6237.375	3669.5	1937.25
Inhbb	4701.625	4772.75	4425.25	4716.375	2820.125
Tbc1d1	4639.75	6422.375	1057.375	6256.125	6433.875
Cyp2w1	3384.25	3422.25	3139	3262.25	3596
Rad1	5010.5	5073.5	4733.625	5027.375	1578.625
Mcm2	3384.25	3422.25	3139	3262.25	3596
Rgs22	3384.25	3422.25	3139	3262.25	3596
Gpr87	3083.875	623	6549.375	8500.5	8585.75
Csdc2	5912.125	610.25	4661.625	7938.5	8012.5
Ccl19	3384.25	3422.25	3139	3262.25	3596
Ndufb7	4462.625	5882.25	859.875	7699.375	10024.625
Dusp9	4642.875	4715.75	4370.125	4652.75	3059.375
Rims3	197.375	5428.25	5128.75	5251.25	5502.875
Entpd2	3384.25	3422.25	3139	3262.25	3596
Acsl4	7386.125	3630.125	9453.125	6198.375	1765.25
Mpdu1	7968	10186.625	5197.125	3990.25	1188.375
Prr19	3384.25	3422.25	3139	3262.25	3596
Btbd7	7293.25	9327.875	3697.5	3877.625	5522.75
Dmpk	9019.75	9072	2826.125	985.375	5452.375
Vsig2	3384.25	3422.25	3139	3262.25	3596
Prnp	4946.125	4625.375	9967	946.25	8443.25
Traf2	4792.75	4833	2012.25	4744	4990.875
Zfhx4	3384.25	3422.25	3139	3262.25	3596
Fam213a	9648	3695.125	309	8543.875	6270.75
Nab1	371.375	7729.125	9840.25	5676.5	6026.5
Cers2	8408.875	10754.625	6321.75	185.5	2950.625
Plekha5	565.875	5602.875	10365	4181.875	7866.375
Npdc1	3777.125	8202.75	242.875	10178.125	5949.5
Foxo3	574.375	5279.75	3931.75	8442.75	10405.375
Ube4b	1628.25	4086.5	5212.375	9682.875	7992.875
Abt1	4744.875	3087.375	4344.5	4589.5	4837
Abcc9	3384.25	3422.25	3139	3262.25	3596
Pmm1	8286	2981.25	1283.875	6150.375	9789.875
Dnm3	5740.125	8878	10743.25	651.375	2597.125
Lrrc38	5430	234.5	5130.25	5275.25	5528.125
Acbd3	7595.625	6166.25	7190.375	5503.25	2077.75
Zfp354a	2925.875	6102.75	6783.625	4445	6096.875
Sft2d1	8034.5	9611.75	5065.625	1505.625	4503.5
Clcn7	6228.375	4314.375	2094.75	6336.25	7609.5
U2af2	8711.125	9784.875	1467.625	3665.125	5012.25
Cltc	4115.5	1298.5	8978.625	7739.625	6477.25
Mcee	6047.875	6150.25	4337.625	4261.5	4359.375
Cnr1	2635.625	245	8997.5	9258.75	6264.25
Cacna1e	178.125	5162.125	6344	6586	6752
Setdb1	4056.75	5361.875	10171	2295.125	5886.875
Cul1	5647.75	1813.625	10348.5	3545.125	7281.75
Gm11992	3384.25	3422.25	3139	3262.25	3596
4921507P07Rik	2992.25	5888.75	4024.375	7171	7239.875
Sun3	3384.25	3422.25	3139	3262.25	3596
Psma7	5863.25	5016.75	7386	1498.75	10078.125
Gpatch3	4760.5	4836.5	4482.625	4786.125	2558.875
Gpr171	3355.875	288.75	9036.5	10787.875	5127.875
3110082I17Rik	4571.25	4617.875	2890.75	4530.5	4768
Mkln1	5812.875	5550.375	9289.5	5602.125	2428.875
Smad2	7691.375	3678.5	5870.375	10034.25	1255.875
Blvrb	3384.25	3422.25	3139	3262.25	3596
Agk	1076.875	5598.375	9922.125	4147.5	7768.875
Mta1	5891.75	7354.125	1741.5	7715.875	4214
Serpinc1	3384.25	3422.25	3139	3262.25	3596
Mfng	3384.25	3422.25	3139	3262.25	3596
Pitx1	3384.25	3422.25	3139	3262.25	3596
Angel1	3382.25	4678	4252.375	4463.5	4710.5
Mkrn2	5722.125	4510.375	6920.5	2976.5	7759.25
Dok4	3384.25	3422.25	3139	3262.25	3596
Itga7	621.25	6585.75	4702.875	6444.25	6605.25
Pigc	10160.5	5476.125	7332.875	2379.5	3468.125
Cd2bp2	8095	7535.75	7701.875	2969	3325.75
Dcc	6821.375	6909.25	6583.625	3916.875	839.75
Btg3	3384.25	3422.25	3139	3262.25	3596
Raf1	3860.5	5915.375	7310.125	9141.625	2337.5
Btnl2	3384.25	3422.25	3139	3262.25	3596
Tmco5	3384.25	3422.25	3139	3262.25	3596
Fam43a	5834.375	8061.25	186	7967.125	5313
Baz1a	3384.25	3422.25	3139	3262.25	3596
Maoa	4674.25	4717.125	2489	4629.5	4872.875
Arhgap12	7758.5	2340.375	4972.125	10198.875	3537.125
Ptpn2	3510.25	3527.25	7016.625	7405.625	9396.125
Cnnm3	1389.625	4130.25	9161.375	8211.875	5738.375
Rras	5173.5	5204.625	525.25	5106.625	5366.875
Polr2c	1504.125	5798.625	8646.375	7252.125	5453
Dpm2	5528.25	3312.625	5500.875	8448.375	5881.875
Rab12	5391.125	1381.5	5225	9746.25	7898.5
Sqle	8785.5	10265.875	5369.25	1174.625	2988.125
Mtss1l	8261.5	6503	230.375	10807.625	2814.625
Slc1a4	8299.125	682	3117.375	8323.625	6976.375
Zfp189	5437.375	7483.625	2412.875	4060	7487
Mettl7b	2667.125	4892	4410.375	4643.5	4892.375
Dact3	7792.875	7896.625	6238.875	1085.625	4221.375
Fat3	8870.875	5348.625	577.25	8845.625	3739
Clic4	8859.25	8918.75	3291.75	555.25	5708.75
Zfp655	5732.25	3618.125	7511.375	3821.5	9045.5
Arhgap31	8893	8965.25	2618	6404.75	459.125
Hapln2	5394	5434.75	5224.375	30.25	5619.25
St7	1354.25	5816.125	7940	8462.625	3823
Btn1a1	6255.25	7854.625	10405	1093.875	3025.375
Lmx1a	3384.25	3422.25	3139	3262.25	3596
Gnb4	9131	9184	350.75	5852	2827.5
Prune1	3679	6671.5	5908.5	6531.75	3003.375
Lypd6b	3384.25	3422.25	3139	3262.25	3596
Slc45a4	4662.375	4735	4385.5	4672	2985.25
Tacr3	3384.25	3422.25	3139	3262.25	3596
Anxa9	7617.75	9418.5	1729	3421.75	6234.5
Ell2	6734.5	6816.5	6513.25	505.375	4510.375
Bnc2	3384.25	3422.25	3139	3262.25	3596
Mylk	3384.25	3422.25	3139	3262.25	3596
Flnc	3384.25	3422.25	3139	3262.25	3596
Pex2	9461.25	4468.625	8086.375	1047.875	5657.125
Pnck	6211	612.25	8339.875	8733	3301
Acot4	3384.25	3422.25	3139	3262.25	3596
Eif3j1	5997.25	1590.75	10298.75	3836.75	6071.25
Sh3kbp1	6391.875	6490	6113.25	1377.5	4715.25
Plekhh1	7347.25	7398.75	7233.5	31.75	3077.75
Abr	6314.5	6385.75	427.75	6370.5	5382
Tecr	5215.25	5191.625	3731.875	5843	9742
Zscan21	4339.375	9570	5979.375	6305.375	1500.625
Fmc1	4717	1544.125	8466.125	9942.125	3537.375
Chst8	8665.75	8731.5	3148.375	3452.375	3323.75
Grip2	3384.25	3422.25	3139	3262.25	3596
Fam63a	2887.125	10620	5313	2472.875	8063.5
Spg11	9054.75	6992.875	5106.375	3872	5675.375
Sec31a	7474.125	3396.75	9042.625	6086.25	3891.25
Aspm	3384.25	3422.25	3139	3262.25	3596
Nfxl1	5383.125	2312.75	9885.25	7556.125	3597.5
Stk11	3790	8020.5	6014.875	5961.25	3463.75
Hexim1	3697.5	5418	1852.625	9908.75	7583.625
Cblc	3384.25	3422.25	3139	3262.25	3596
Nrgn	3384.25	3422.25	3139	3262.25	3596
Mpdz	8262.125	9936.5	6027	3199.625	1196.875
Vrk3	4986.25	6036.25	1629.625	5890	6055.25
Hexim2	3384.25	3422.25	3139	3262.25	3596
Pigh	6907.375	7142.625	9719.5	58.25	3600.625
Il21r	3384.25	3422.25	3139	3262.25	3596
Ptges3	6165.875	7291.375	9705.625	1564.875	3862.25
Angptl4	3384.25	3422.25	3139	3262.25	3596
Nrap	3384.25	3422.25	3139	3262.25	3596
Phf19	4711.875	4755.75	2336.625	4663.375	4915.625
Pgghg	6386.5	6452.375	673.875	6452.375	4928.75
Sncaip	6411.375	6480.375	504.5	6479.25	5019.125
Tph1	3384.25	3422.25	3139	3262.25	3596
Strn	8018.125	10802.875	2654.375	1464.375	5674
Ccar1	3699.625	4185.875	9889.125	4177.875	5609
Sertad3	7649.25	7755.25	1989.75	3131.25	6398.875
Sfrp5	3384.25	3422.25	3139	3262.25	3596
Mboat1	5297.5	5339.875	5121.25	375.75	5568
Dusp18	6749.25	6815.125	804.375	6832.75	3743.5
Gpn2	3384.25	3422.25	3139	3262.25	3596
Obscn	3384.25	3422.25	3139	3262.25	3596
Ctbp1	4411.25	7708.625	5521.75	4213.25	5671.75
Capn11	3384.25	3422.25	3139	3262.25	3596
Sertad1	4276.125	6373.375	1567.75	6204.5	6371.5
Gripap1	2520.25	5741.25	9124	5302.875	5983.75
Hpx	3384.25	3422.25	3139	3262.25	3596
Zscan25	3384.25	3422.25	3139	3262.25	3596
Poldip2	5634.5	5563.5	2095.375	8935.875	7261.875
Cited2	728	2533.375	7106.875	7255.5	7428.125
Txnrd2	3384.25	3422.25	3139	3262.25	3596
Mapk13	3384.25	3422.25	3139	3262.25	3596
Nxph4	3384.25	3422.25	3139	3262.25	3596
Ren1	3384.25	3422.25	3139	3262.25	3596
Prx	3384.25	3422.25	3139	3262.25	3596
Trib1	4803.875	4873.75	4520.125	4826	2402.375
Prdm10	1003.25	4926.5	6097.375	6424.375	6590.75
Ctsl	8273.25	3684.5	9794.75	6060.625	810.5
Gm1661	3384.25	3422.25	3139	3262.25	3596
Rapgef3	7269.5	7319.875	7150.75	2934.625	410.125
Kif1a	9291.125	4137	1585	5405.25	8452.875
Prr12	5643.625	9627.625	735.25	7835.125	4542
Enkd1	5918.75	4758	2001.375	5852	6004.875
4933405L10Rik	3384.25	3422.25	3139	3262.25	3596
Tmem53	4774	4812.125	2099.375	4724.25	4972.25
Ankrd39	4198	4139.125	6870	7386	4937.125
Ralgapa2	3814.875	1044.5	9046.875	8230	6468
Txlnb	3384.25	3422.25	3139	3262.25	3596
Ccdc173	5021.125	5052.875	1120.875	4963.875	5221.625
Golga7b	566.25	5367.75	5004.875	5157.625	5414
Fbxl3	4491.5	9881.125	5571.75	1467.5	7357.25
Paics	8318.875	3736.875	3667	6004	5960.125
Gldn	3384.25	3422.25	3139	3262.25	3596
Ankrd23	3756.25	8147.75	1173.5	7558.875	6620.5
Slc35e4	3384.25	3422.25	3139	3262.25	3596
Orc5	7121	3851.875	9228.625	5893.625	2301.25
Atp5d	7553.625	2235.25	5933.125	5259.875	7871.125
Igsf9	3384.25	3422.25	3139	3262.25	3596
Ccdc50	10047.625	7817	6313.75	509.875	3864.375
St6galnac4	673.375	3022.125	8068.75	8413.375	7225.125
Atxn2l	6389.25	2441.75	1311.375	8269.625	10234.75
Maob	3384.25	3422.25	3139	3262.25	3596
Cpne9	620.75	5359.25	4988.25	5145.25	5400.5
Mfsd13a	1727.625	7340.375	6813.25	4552.125	6095.625
Syvn1	8122.625	8148.125	1693.375	5003.5	5553.625
Fmnl1	5929.5	373.5	8062.375	8518.875	4545.625
B4galt4	5773.375	5860.625	2333.25	5859.875	4833
Ppat	6303	1755.125	5818.75	4899	6384.5
Capn5	4718.125	4792.125	4440.375	4737.75	2747
Mnd1	3384.25	3422.25	3139	3262.25	3596
Apba2	5523.25	813.125	3040.625	11162.25	8087.5
Acvrl1	3384.25	3422.25	3139	3262.25	3596
Ptgir	3384.25	3422.25	3139	3262.25	3596
Tfr2	3384.25	3422.25	3139	3262.25	3596
Abcd4	5808.25	8178.75	1184.625	7833.625	4596.625
Xxylt1	3384.25	3422.25	3139	3262.25	3596
Pax4	3384.25	3422.25	3139	3262.25	3596
Il34	3384.25	3422.25	3139	3262.25	3596
Igsf1	3384.25	3422.25	3139	3262.25	3596
Rps5	7840.25	5670.125	8222.375	1043.625	4598.375
Crygd	3384.25	3422.25	3139	3262.25	3596
Ube3a	2963.125	247.875	11125.125	8080.375	6175.125
Nemp2	7890.875	5507.875	10276.75	2866	3092.625
Mtnr1a	3384.25	3422.25	3139	3262.25	3596
Wnt5a	3384.25	3422.25	3139	3262.25	3596
Mr1	3384.25	3422.25	3139	3262.25	3596
Rnf115	5384.125	3859.75	8751	5724.75	5844.5
Slc38a11	3384.25	3422.25	3139	3262.25	3596
Odf2	908.875	6168.5	2674.625	8266.75	10578
Gfod2	4594	428	5994.25	9934.625	7574.25
Polr3c	6283.5	7213.5	1632.25	4500.75	7705
Dpysl4	326.125	4010.625	8048.5	8492.875	6511.75
Wdr54	3652.75	4219	7916.875	8293.75	2276.25
Pla2g4a	4855	4932.25	4587	2191.375	5139.75
Crygc	3384.25	3422.25	3139	3262.25	3596
Atp6v1h	7691.75	2176	9918.125	5174.25	3778.5
Myh10	851.375	3078.625	6819.875	7058.25	7239.5
Pnmal1	3403.5	3353.875	9808.75	7067.875	4305.875
E330009J07Rik	635.625	8466.5	11001.25	3140.75	5363.625
Upp1	3384.25	3422.25	3139	3262.25	3596
Loxl4	3384.25	3422.25	3139	3262.25	3596
Crygb	3384.25	3422.25	3139	3262.25	3596
Rab34	7108.125	7163.25	114.125	7151.875	3363.75
Arvcf	4587.875	4661.375	4321.875	4590	3267.25
D230025D16Rik	3268	4098.5	5972	5661.25	9657.625
Slco2b1	3384.25	3422.25	3139	3262.25	3596
Sult6b1	3384.25	3422.25	3139	3262.25	3596
Orc3	1604.75	4862.375	8512.375	7359.875	7420.5
Ppp1r10	6056.125	10020.5	652.375	5818.875	5947.75
Crisp2	3384.25	3422.25	3139	3262.25	3596
Scarb2	6041.375	9056.75	9766.625	625	3056.25
Grhpr	6106.25	6175.625	1791	6185	4522.75
Rassf2	9262.875	9310.25	2933.75	377.5	5465.625
Card10	3384.25	3422.25	3139	3262.25	3596
Myo1f	3384.25	3422.25	3139	3262.25	3596
Sec16a	5821.5	5620.75	918.75	7727.125	8587.25
Zbtb9	3384.25	3422.25	3139	3262.25	3596
Bak1	4930	6321.625	1089	6173.625	6341.875
Habp2	3384.25	3422.25	3139	3262.25	3596
Tgfbr3l	9571.875	3052.25	3222.75	7120	6240.625
B3gnt9	7598.75	7785.375	5219.75	3278.625	5515.625
Irf2bpl	2080	5745.125	7829.875	5878.625	5041.75
Zfp113	5743.5	5832.125	4554.75	5841.875	2617.375
Comt	7781.375	7573.125	8133.875	1542.375	3628.625
Akirin2	1874.5	5654	8936.125	3828.5	8360.125
Fam210a	3867.5	9337	7169.125	4172.75	3872.875
Ficd	5724.375	6139.75	4319	2763.875	6274.125
Hipk4	455.25	4912.375	6284.75	6563.5	6733.625
Lrrc8c	6916.875	6996.125	6714.375	646.75	3819.375
Wdr13	2238.125	9667.75	3468.75	6300.125	6004.5
Phf24	6640.375	17.25	3828.125	8376.25	8453.625
Rhoh	3384.25	3422.25	3139	3262.25	3596
Tsn	6205.375	2188.125	9051.625	6464.5	3855.625
Fam189b	3589.375	4364.625	6830.25	7349.375	4204.75
Col28a1	3384.25	3422.25	3139	3262.25	3596
D630023F18Rik	3384.25	3422.25	3139	3262.25	3596
Desi2	2060.5	5623.125	7282.375	9159.75	5057.75
Edar	3384.25	3422.25	3139	3262.25	3596
C8b	3384.25	3422.25	3139	3262.25	3596
Lgsn	3384.25	3422.25	3139	3262.25	3596
Atp5b	3407.625	1217.25	5322.625	8014.25	10714.5
Megf8	5240.125	3792.625	1005.5	10125.25	8427.125
Camkk2	166	8013	4459.875	8000.5	6665.625
Cryga	3384.25	3422.25	3139	3262.25	3596
Il20ra	3384.25	3422.25	3139	3262.25	3596
Fnip2	1520.625	8241.125	10227.75	3315.875	5349.25
Reck	8153.875	662.875	4078.25	8191	6312
Cdk20	5792	3917.125	3718.875	7586.75	6164.75
Cacna1g	3384.25	3422.25	3139	3262.25	3596
Parva	4537	4588	3013.75	4501	4737.75
Gtf3c1	9091.5	5875.875	2043	5697.625	6095.125
Dmxl2	756.625	3111.375	10228.125	8643.375	5866.25
Sdccag3	7497.75	3653.125	1889.125	8889.75	7185
Adcy10	4628	5962.125	5500.625	3070.625	5996.625
Sptlc3	3384.25	3422.25	3139	3262.25	3596
Zfp422	3415.375	3220.875	9696.5	7486.25	5084
Ambp	3384.25	3422.25	3139	3262.25	3596
B4galt1	4839	4875.875	1832.875	4789.875	5043
Per1	7889.625	9817.625	258	3828.25	6695.625
Sf3b3	2644.25	6112.875	8847.125	5944	4549.125
Lama4	5103.375	5170.75	4848.25	5118	1189.625
Ripk2	7396.125	1611.125	7095.75	7567.5	4489.25
Fbxl12	3711	3975.125	6998.875	3855	10039.625
Gfpt2	5152.25	5216.125	4910.75	5159.75	993.5
Mmadhc	8251	3051.375	10242.25	1215.75	5848.625
Gabrp	3384.25	3422.25	3139	3262.25	3596
Optn	9864.625	1305	5906.25	3349.375	7957
Ivd	9777.125	4103.375	757.25	8219.25	5745.875
Zfp777	2849.625	5858.625	1797.875	8150.5	9805
Commd3	5558.5	1864.5	10874.875	2919.875	7646
Psmd2	6186	6353.625	1518.125	5973	9607.125
Gpatch4	8776	6172.5	9730	849.75	3029.75
2310035C23Rik	5593.75	3561	10845.75	1583.75	6960.5
Bach2	8306.125	10571.25	640.25	3846.75	5236.125
Scpep1	9001.375	5723.875	1618.375	7716.125	4452.25
Ift57	8261.375	9616.75	510	5981.75	4231.875
Kank3	3384.25	3422.25	3139	3262.25	3596
Tcn2	4991.25	5022.25	1242.75	4934.75	5191.25
T	3384.25	3422.25	3139	3262.25	3596
Rhag	3384.25	3422.25	3139	3262.25	3596
Syngr3	6140.5	625.25	7875.75	8345.375	4325.875
Apod	7945	8037.5	6470.5	22.75	4864.625
Cog4	3339	6032.5	5804	7463.5	5614
Ercc4	4016.875	7762	1463.75	7998.125	6284.25
Hrh3	4905.625	2523.625	4458.25	4730.25	4973.5
Slc35d3	3384.25	3422.25	3139	3262.25	3596
Slc23a2	3803.625	1794.75	6940.375	10243.125	5809.75
F11	3384.25	3422.25	3139	3262.25	3596
Wee2	3384.25	3422.25	3139	3262.25	3596
Sart3	4375	7518.875	3691.625	7627	3880.625
Prrg2	3384.25	3422.25	3139	3262.25	3596
Dync1i2	1307.75	3352.5	10816.125	7401	5742.25
Lsm5	5005.625	5073.75	4749.5	1573	5303
Nfe2l3	6869.125	8254.5	9913.375	134.5	3319.5
Leng9	8369.75	7753.375	8035.5	927.125	3889.125
Ldlr	8092.625	8190.375	5345.5	1032.25	4748.25
Leng8	7535	10245	530.25	3670.25	7574.625
Msx2	5264.875	5301.375	168.375	5194	5448.75
Phospho2	3064.5	6020.875	7198.125	5923.875	4457.375
Edf1	4304	6877.25	5439.25	5754.375	5776.625
Bbs4	4432.25	1698.5	7129.625	6431.125	7711.5
Aldob	5234	1009.375	5907.5	6256.5	6423.875
Sec22a	2103	6180.125	7052.625	5590.625	8008.25
Fam189a1	6506.875	2117.875	5990	6451.5	3991.75
Nosip	5901.875	7935.375	1585.5	3883.875	7974.5
Dhx40	7657.125	9846.75	5709.625	1690.125	3792.625
Adpgk	6049.875	7918.75	8179.125	5894.125	1307.875
Chordc1	7747.25	2996.375	10373.125	1948.75	5769.625
Lrrc27	3384.25	3422.25	3139	3262.25	3596
Zfp746	966	4585.5	5672.25	7863.5	9627.875
C8a	3384.25	3422.25	3139	3262.25	3596
Pkia	873.75	3007	9124.625	9300	5105.75
Ranbp10	4117.875	5597.25	2197.125	7623.375	9181.25
Mfsd6	3474.75	8899.125	9787.875	1113.25	5317.75
Cacna2d3	5452.75	90.75	5181.5	5314.25	5561.25
Taf6	4803.125	6088.25	7538.125	3668.75	6607.625
Zmynd8	3588.5	7601.625	2137.625	6868.625	9128.625
Sox9	5268.25	5305	150	5197.375	5451.5
Arhgef16	3384.25	3422.25	3139	3262.25	3596
Stk32c	3384.25	3422.25	3139	3262.25	3596
Elovl2	5255.75	5292.75	208.5	5184.5	5441.75
Zc3h6	863	3100.75	7952	6121.375	10585.25
Ncaph	3384.25	3422.25	3139	3262.25	3596
Zufsp	8296.25	3121.125	9981.375	4905.5	3351.25
Klf3	10333.125	8927	794.625	3585.75	4964.625
Htr5a	3384.25	3422.25	3139	3262.25	3596
Mdga1	3384.25	3422.25	3139	3262.25	3596
Sike1	5848.375	1769.875	9545.625	3617.625	7827.625
Entpd1	4589.5	4659.75	4321.625	4591.875	3260
Traf1	5233.5	5268.5	294.25	5165.5	5423.25
Sdc1	3384.25	3422.25	3139	3262.25	3596
Osbpl2	2025	3800.625	7473.25	7795	6535.5
Ubald1	7348.875	7119.5	1855.875	5269.125	7446.375
Pdss1	3089.25	881.875	7579.375	10269.75	6806.75
Snap29	4760.5	6265.25	5755.625	1832.25	6310.25
Nup107	3384.25	3422.25	3139	3262.25	3596
Trim3	679.75	8257.75	6299.5	3347.625	9990.125
Igsf11	9205.5	9254.625	2998.625	340.375	5551.375
Gmip	3384.25	3422.25	3139	3262.25	3596
Efhc2	3384.25	3422.25	3139	3262.25	3596
Scn3a	4882.25	4951.25	4597	4917.375	2077.375
Cnfn	3384.25	3422.25	3139	3262.25	3596
Serpind1	3659.625	1190.875	7353.625	7522.375	8675.25
Sox6	7168	7207	3220.625	7161.875	137.625
Kif12	3384.25	3422.25	3139	3262.25	3596
Tpra1	1878.5	5558.125	5602.25	5992	9234
Tmem63b	5158.125	7807	762.75	10617.875	5308.75
Thpo	1062.875	5280.5	4831.625	5041.25	5290.875
Pi4ka	3787.25	1067.5	5665	9972.25	8124.25
Klhl23	2195.375	4406.625	7684	9792.375	3744.75
Kirrel2	3384.25	3422.25	3139	3262.25	3596
Ppp5c	1657.25	6109.5	3234.375	8156.625	9392.5
Zbtb5	5593.125	7914.375	4485.625	5005.75	4077.625
Tbc1d10b	7952.75	6438.75	7758.25	372.5	6011
Chrd	730.625	5338.5	4948.875	5117.625	5372.125
Aftph	1671.5	4058.375	9588.5	5561.5	7724.625
Abi1	9348.625	6513.75	1653	8091.625	2951.25
Mfsd10	3384.25	3422.25	3139	3262.25	3596
Ap4m1	6135.125	8131.125	8144.75	4497.625	1450.875
Apoa1bp	8328	7680.375	5792.625	3527.75	1379.25
Adrm1	4232.25	6008.125	2526.875	5854.125	6013.375
Dedd2	3384.25	3422.25	3139	3262.25	3596
Hnrnpu	3412.125	1223.375	10366.75	5428.125	8123.125
Hip1	8563.125	10859.375	611.75	5615.125	2967.125
Sema4c	2939.75	6049.125	5566.875	4407	6068.875
Bdh1	6306.125	4116.25	1258.5	9918.25	6110.75
Hrasls	4608.625	4680.625	4341.125	4612.25	3196.375
Klkb1	3384.25	3422.25	3139	3262.25	3596
B2m	10642.125	5424.375	3986.25	7743	825
Mios	5204.375	3745.75	10352.75	6928.375	2499.75
Zfp526	4821.75	4862.625	1905.25	4771.25	5018.25
Zfand2a	5815.875	6317.375	2586.25	4077.5	6455.25
Nfya	5862	5971.25	5589.875	4331.875	3185.375
Fstl3	3384.25	3422.25	3139	3262.25	3596
Ogfrl1	1676	3247.375	7741.625	8267.375	6367.25
Arih1	5457.5	3998	10624.5	1837.75	5821.625
Arg1	3384.25	3422.25	3139	3262.25	3596
Cops6	6005.625	5936.25	8868.25	3718.875	2213.75
Cdx1	3384.25	3422.25	3139	3262.25	3596
Sox13	5032.75	5061.875	1075.5	4974.25	5234.75
Mospd3	10076.875	7545.875	3249	8123.75	719
Smad4	2206.625	7686	3634.625	5708.875	9390.25
Prss57	3384.25	3422.25	3139	3262.25	3596
Slc45a2	3384.25	3422.25	3139	3262.25	3596
Slc35a4	5817.25	8075.75	3604.75	5772.375	3821.625
Arfgef1	5716.5	1333.25	9337.125	8081.25	4150
Cyp4v3	3384.25	3422.25	3139	3262.25	3596
Gsc	3384.25	3422.25	3139	3262.25	3596
Rpl11	7860.5	5313.25	8617.625	3936.375	3366
Ddhd2	5916.25	1993.25	4126.75	9261.25	6341.375
Adgrf3	4662.875	4738.375	4392.625	4679	2970.5
Sra1	1655.375	3399.5	10482.375	8196.5	3988.125
D16Ertd472e	6711.5	6793.25	6504.25	351	4723
Ccdc102a	3384.25	3422.25	3139	3262.25	3596
Cldn19	3384.25	3422.25	3139	3262.25	3596
Foxk1	4647.875	6264.75	1445.375	6107.625	6268.25
F13b	3384.25	3422.25	3139	3262.25	3596
Ccdc3	3384.25	3422.25	3139	3262.25	3596
Rnmt	1066.375	5248.375	9664.625	3787.125	8736.375
Mylpf	3384.25	3422.25	3139	3262.25	3596
Mcm7	4609	7009.75	6708.875	4175.125	2428.5
Tmem164	1116.375	4412.375	6211.875	6567	6732.125
Gpaa1	7222.625	7731.875	3562	3275.25	6478.5
Gzmk	3384.25	3422.25	3139	3262.25	3596
St6galnac6	1493.125	4034.875	5749.125	7986.5	8062.625
Esm1	3384.25	3422.25	3139	3262.25	3596
Spred1	10089.625	8466.375	1838.75	5162.5	3065.375
Ccdc174	8214.875	3501.625	7597.375	3753.5	5538.375
Ehmt1	3946.75	2461	9169.75	7639.5	5397.75
Coil	3384.25	3422.25	3139	3262.25	3596
Cenpe	3384.25	3422.25	3139	3262.25	3596
Myc	3384.25	3422.25	3139	3262.25	3596
Ssbp1	6189.375	7950.25	8738.625	3979.75	1318.75
Cyp27a1	7060	7131.25	6882.625	209.75	3806.375
Rogdi	846.875	3538.75	5745.25	10117.25	8222.125
Arg2	2860	4776.375	5459.25	5782.125	5947.875
Terb2	3384.25	3422.25	3139	3262.25	3596
Calr3	6099	6173	3624.75	6194.5	2767.625
Znhit2	7966.375	6477.5	10179	547	3279.875
Cd47	765	5815.5	4564	7886.875	9560.375
Six5	4835.25	4872.5	1855.125	4785.75	5034.125
Pdha1	9161.75	2439.875	5973.5	3822.875	7221.25
Ddit4l	3384.25	3422.25	3139	3262.25	3596
Stx6	6109.25	8036.25	9031.75	1296.5	4139.25
Tnfaip1	5975.5	8371.875	5922.25	7784.875	575.375
Pex7	5691.25	7693.875	9680.375	3913.375	1630.25
Golga1	3506.125	2574.5	5841.875	9117.5	7772.75
B3gat2	6732.875	4432.5	7695.125	8108.25	418.125
Ceacam16	3384.25	3422.25	3139	3262.25	3596
Gja5	3384.25	3422.25	3139	3262.25	3596
Desi1	8477.375	2730.125	10709.625	869.25	5872.875
Ptpdc1	5920.875	8599.875	9501.875	795.625	3787.25
Adgrf4	3014.375	4792.875	4341	4563.875	4811.875
Kbtbd2	3737.125	3865.125	9938.875	5816.75	4073.375
Map3k14	3990.75	6680.375	710.875	7904.375	7998.875
Pdzk1	4675.875	3314.25	4297.25	4530.75	4778
Aldh2	5084.25	5116.625	873.25	5023.25	5283.25
Ints5	4873.5	4913.25	1707.125	4822.25	5074.375
Tjp1	11191.25	7174.875	3816.875	812.375	5616.125
Selenok	8818	5697.625	10675.375	856.875	2533.75
Themis	3384.25	3422.25	3139	3262.25	3596
Kcnip1	6427.875	6498.125	1785.25	6524.625	3625.75
Brpf3	7539.75	3671.25	3369	7549.75	5947.125
Medag	3384.25	3422.25	3139	3262.25	3596
Tsnaxip1	3384.25	3422.25	3139	3262.25	3596
Zfp414	3514.875	8084.625	449.625	8047.5	7970.375
Tagln2	3384.25	3422.25	3139	3262.25	3596
Ammecr1	3133.25	1956.375	7664.75	8185.75	6468.75
Lcp2	3384.25	3422.25	3139	3262.25	3596
Cebpg	3842.5	1022.875	6515.25	7492.375	9953
Elf2	8285.625	3073.875	10297.5	1151.75	5822.75
Atp6v1f	8056.5	3660.5	1269.25	5946.75	9596.375
Agrn	7617.625	7720.5	830.375	6387.125	4660.125
Chodl	3384.25	3422.25	3139	3262.25	3596
Mamdc4	4788.375	4826	2041.875	4739.875	4987.875
Zdhhc18	1311.125	6555.25	3544	7861.5	7941
