Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	rpkm	General
Grhl1	719.0585185097818	5.26341392349333	0.592756695931718	5.5054863924628785	3.6815039763862496e-8	2.0846734364863938e-6	7.045152176011223	FALSE
Kcnip3	2532.853850694911	5.3010802127284595	0.5127888435982487	6.437503962770951	1.2145415354521686e-10	1.0291732103250009e-8	8.329022065642787	FALSE
Plcb1	31238.357073959884	5.380247865513268	0.4812931681408132	7.023261681795367	2.1674770923101222e-12	2.589701629892134e-10	8.552380937182313	FALSE
Rarb	1328.4868976585014	5.428071899804268	0.4831006635055815	7.095978454942986	1.2843948763463258e-12	1.5500959578369598e-10	6.256635382570961	FALSE
Cspg5	427.02429323907677	5.430850166532404	0.6023809840541102	5.695482190427546	1.2302372770152823e-8	7.461357860801317e-7	7.5636188857839155	FALSE
Prickle1	1583.1365251449072	5.440713850835903	0.5672149047411841	6.065979264783027	1.31152051561557e-9	9.613525840843454e-8	6.9326090475130115	FALSE
Tmc7	1840.8188876913796	5.588059414761625	0.5513839405288368	6.5073701844132215	7.64777898836759e-11	6.975241477329463e-9	8.291607090455347	FALSE
Igdcc4	2326.8748013051077	5.617942961724301	0.45338999741475167	7.979759108833367	1.4661915194644299e-15	3.073343206063335e-13	9.058428245846478	FALSE
Frmpd1	2611.900951926219	5.623275571659132	0.5104423869014898	7.098304656189118	1.2629653793946825e-12	1.5397867707150682e-10	7.7518769089191295	FALSE
Drp2	1159.052377446803	5.665664763864579	0.4851485023138451	7.555758177922276	4.1642690935705395e-14	6.546669359208001e-12	7.543513612915057	FALSE
Ddo	4046.594253862219	5.682007306899525	0.6648609794801682	5.538010833149449	3.0592634308585713e-08	1.7573115130720294e-6	9.547031860335988	FALSE
Lamb3	434.11478461939436	5.683118129580138	0.5875573260461268	6.268525582627134	3.644827481216826e-10	2.846300571606447e-8	6.254215235239726	FALSE
Ntsr2	1070.0628829040268	5.7302021003284045	0.7177743581777768	5.196900749977079	2.026384803714065e-7	9.494606131284568e-6	10.368525232665764	FALSE
Adamts20	852.7991466568315	5.766845067765253	0.6065087272462178	6.210702168900641	5.274836476090315e-10	4.014251351358413e-8	5.576610130619903	FALSE
