Gene	Granule	Purkinje	Basket	Astrocyte	Oligo	OPC
AC119111.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC119111.3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC080157.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Htr7	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Rpp30	3128.8	22536.699999999997	7713.4	24517	13738.5	29480.8
Ankrd1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pcgf5	9600	17212.300000000003	19368.2	14012.900000000001	3367.1	19062.4
AC094816.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC113773.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC113773.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Hectd2	19369.199999999997	23314	2910.3	7845	24118	14600.8
Ppp1r3c	9892.6	7606.2	9964.7	3542.8	9544.2	9915.8
AC121740.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Tnks2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Fgfbp3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Btaf1	1595.6999999999998	29274.8	18577.1	13478.3	8522	24980.6
Rps27a-ps12	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cpeb3	13645.5	24169.9	1318.5	7466.4	30289.6	19584.1
AC094246.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC103056.3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC103056.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
March5	8483.6	21843	8019.1	19750.699999999997	12703.2	24110.2
AC103056.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ide	8376.7	27790.5	2380.7	19119.8	18500	24466.4
Kif11	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Hhex	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Exoc6	9631.7	7381.4	9612.5	9797	4585.6	9635.3
Cyp26c1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cyp26a1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC096353.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Myof	9772.8	7517.9	9753.5	9950.5	3852.1000000000004	9797.1
Cep55	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ffar4	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Rbp4	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pde6c	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Fra10ac1	24172.2	22897.199999999997	2591.3	19857.699999999997	9034.599999999999	13528
AC096330.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Lgi1	984.2	8297.2	10423.7	10589.6	10024	10398.8
AC094241.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Slc35g1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC117848.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Plce1	9558.5	7269.9	9532.9	9749	9215.7	4858.4
Noc3l	24442.4	27686.9	14484.1	19798.4	7432.6	2476
AC122568.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Tbc1d12	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC100911660	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006774.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006775.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Hells	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cyp2c11	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cyp2c24	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006793.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC100361492	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006796.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006797.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006823.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cyp2c12	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cyp2c13	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006854.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Aldh18a1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
rno-mir-6317-1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC100912537	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006854.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07072052.1	626.8	19249.2	12220.400000000001	15058.8	25314.9	14191.599999999999
Cyp2c22	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pdlim1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Sorbs1	14051.3	30043	18731.2	455.70000000000005	25262.8	7851.5
AC096370.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Tctn3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Entpd1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC100909771	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC103689954	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07072054.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ccnj	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07072054.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC095443.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Zfp518a	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Blnk	10319.3	8292.5	10317.6	10530.9	790.5999999999999	10407.8
Dntt	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Opalin	10467.4	8500.5	10457.3	10644.2	44.7	10544.6
Tll2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Tm9sf3	19186.699999999997	28236.6	13114.9	19706.3	2771.4	12761.4
Pik3ap1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Rn50_1_2682.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Lcor	12965.900000000001	29467.8	19068.699999999997	23508.199999999997	2181.9	13054.599999999999
AABR07006860.1	9560.5	12615.400000000001	2395.3	14899.2	14272.5	14504.9
Slit1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006862.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Arhgap19	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006866.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Frat2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Rrp12	13900.5	740.9	19766	9715.099999999999	19287	19454.2
Pgam1	6806.4	23329.6	1857.1	14337.5	25169.6	25232.7
Exosc1	820.9	22504.199999999997	14600.8	19492.4	14057.900000000001	24194
Zdhhc16	8095.3	23134.300000000003	20355.6	7986.9	19996	8914.8
Mms19	2572.8999999999996	22881.800000000003	19705.699999999997	9057.400000000001	14228.3	19177.6
AABR07006870.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ubtd1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ankrd2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Hoga1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Morn4	14738.9	1776.2	9179.7	14800	14274.2	14484.900000000001
Pi4k2a	19004.4	341.6	8856.900000000001	13392.4	24019.800000000003	30962
Avpi1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Marveld1	10297.2	8203	10275	10518.6	10009.1	883.4000000000001
Zfyve27	9089.5	23859	13733.6	3561	18604.9	24257.5
Sfrp5	9777	7490.700000000001	9758.6	9986.2	9449.9	3730
AABR07006871.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Golga7b	1266.5	8216	10379.8	10545.4	9971.1	10343.2
Crtac1	9892.4	7665	9895.2	10097.7	3182.6000000000004	9936.7
Mir3085	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
R3hcc1l	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Loxl4	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC096317.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC096317.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pyroxd2	20426.5	18843.1	20482.4	784.5	14211	7052.5
Hps1	14791.8	12677.2	14891.4	8340.7	3411.4	14784.2
Rn60_1_2620.3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Rn60_1_2620.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Hpse2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07072058.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006888.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
RGD1564887	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC100911951	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006889.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Entpd7	4216.299999999999	7549.700000000001	9833.6	9953.8	9403.099999999999	9766.7
AABR07006894.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cnnm1	6242.299999999999	540.3	14492.1	25095.4	30120.699999999997	19947
Got1	25522.5	11982.5	798	7930.299999999999	18970.300000000003	31259.9
Nkx2-3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Slc25a28	24717.300000000003	28693.800000000003	13270.3	7427.9	7367.5	19211
Cox15	9711.2	7461.6	9694.7	9888.900000000001	4171.6	9727.5
Cutc	8780	17560.800000000003	19630.6	14739.1	14231.1	3588
Abcc2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07072061.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Dnmbp	14648.2	556.3	14600.3	14712.8	14309.7	10143.6
AC096315.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cpn1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cyp2c23	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Erlin1	9267.7	17324	2879.6000000000004	14865.3	18907	19061.2
Chuk	19102.3	28612.4	2947.6	19425.2	13213.3	13388.599999999999
Cwf19l1	7873.9	24338.6	2095.3	14093.8	24569.5	23340.7
AC096352.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Bloc1s2	7491.6	28527.1	13961.599999999999	24342.7	18474.300000000003	3025.3
Pkd2l1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC096352.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC681458	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Scd2	25593.699999999997	29959	20778.300000000003	7013.5	152.6	12938.4
Scd4	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Scd	9971.1	1689.8	9956	10061	9574.8	9910
Wnt8b	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Sec31b	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ndufb8	1966.7	30054.2	14142.3	19058	25000.2	6248
Hif1an	18940	1880.1	19061.800000000003	19222.699999999997	23980	8690.900000000001
AC103018.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC128836.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pax2	9796.5	7526.4	4510	9962.8	9347.9	9696.2
Slf2	8003.9	18177	2631.4	24600	18450.5	24916.3
AC121209.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC121209.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Sema4g	24825	813.8	6910	13362.4	19430	31165.4
Mrpl43	9821.2	2447.2	9826.2	9902.2	9417.1	9730.4
Peo1	7102.2	1179.4	24917.3	19544	13644.2	29808.9
Lzts2	6281.1	24696.8	26095.9	18291.5	7130.200000000001	12853
Pdzd7	20492.8	13469	1273.8000000000002	7227.5	20124.5	20291.2
Sfxn3	19312.199999999997	18298.7	1080.3	7145.8	31450.2	19154.1
Kazald1	10269.4	8163	10248.2	10492.400000000001	9979.400000000001	1032.4
Tlx1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC105485.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Lbx1	10017.1	7769.7	10088.8	2863.7	9674.5	10053.8
AC105485.2	15368.5	13484.9	6950.799999999999	1770.8	14990.4	15271
Btrc	19535.5	28314.4	2724.9	8204.599999999999	24596.300000000003	13033.9
AC111315.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Poll	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Dpcd	9704.1	12171.7	14355.099999999999	14464.3	13969.8	3219.5
Fbxw4	2450.6	27805	19045.800000000003	19125.199999999997	18941.4	9178.5
LOC102549941	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Fgf8	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Npm3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Mgea5	2565.3	23713.7	19411.8	13386.5	7414.799999999999	29942.5
Kcnip2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
C1H10orf76	3492.1	22752.5	8827.7	13485.2	18812.1	24282.9
Hps6	9981.7	7765.299999999999	9985.5	10189.1	2706.1000000000004	10031
Ldb1	16089.300000000001	31017.9	18276.800000000003	2079.8	13574.900000000001	13287.8
Pprc1	19533.2	1776.9	14348.400000000001	19584	8208.400000000001	19244.199999999997
Nolc1	8320.5	17343	13646.4	8036.1	28798.2	24491.800000000003
Elovl3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pitx3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Gbf1	19545.800000000003	23137.2	2755.7	9454.900000000001	13694.6	23458.800000000003
AC096600.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Nfkb2	14398.7	12210.099999999999	14466.1	3663	14085.8	9017.8
Psd	569.5	20170.2	7270.1	12296.900000000001	21057.6	21278.4
AC096600.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Fbxl15	1560.8	13424.099999999999	9347.599999999999	11877.4	14916.1	15170.3
Cuedc2	9626.1	7376.2	9607	9791.3	4612.8	9629.2
Mir146b	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Mfsd13a	2851	23694.2	18860	13254.8	30303.7	7405.4
Actr1a	12718.7	29813.2	13846.3	12901.3	12577.5	18074.6
Sufu	29673.2	773	24595.800000000003	7888.9	19537.7	13956.099999999999
Trim8	13125.2	24904	24984	985.3	24262.7	12860.8
Arl3	1611	12182.4	24692.2	19818.699999999997	24214.9	9012.5
Sfxn2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Wbp1l	24023.8	30034.5	18990.2	7219.8	2540.3999999999996	13560.4
Cyp17a1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Borcs7	9810.6	2504.8	9815.2	9889.9	9407.9	9718.3
As3mt	25880.8	24689.4	12960.2	1118.1	19554.9	7475.299999999999
Cnnm2	13594.1	938.2	8062.3	18466.9	30751.5	24593.9
Nt5c2	13056.4	29587.4	13032.099999999999	3325.4	25038.7	7979.2
AC097752.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ina	7700	12501.2	7050.200000000001	25507.4	30201.6	17699
AC097752.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pcgf6	8117	18595.300000000003	1428.5	13920	25175.4	24931.8
Taf5	8660.3	17300.1	9589.5	19458.1	18903.9	3969.7
LOC103693430	7398.9	12759.7	7387.9	13459.4	24426.4	25356.800000000003
Pdcd11	1636.4	29916.8	19629.9	13456	19325.5	8010.6
Calhm2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Calhm1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Calhm3	314.2	13442.5	15366.4	15534.5	15063.1	8944.3
Neurl1	623.9	13993.4	15759.2	15928	15477	6872
Sh3pxd2a	15171.2	976.9	15134.4	15289.099999999999	14873.9	7555.1
Obfc1	9171.6	12377.7	14543.900000000001	14624.4	3762.1	14392
Slk	2493.7	29541.4	18804.9	19036.6	8375.900000000001	13838.2
Col17a1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC096311.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Sfr1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC096311.3	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC096311.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cfap43	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC099075.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Gsto2	9996.6	1542.1	9979.8	10089.4	9604.5	9943.4
Gsto1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC100912218	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
rno-mir-3584-1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cfap58	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Sorcs3	15681.9	14004.8	169.2	15918	15410.5	7590.3
AC125935.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07072065.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07072065.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Sorcs1	15036.6	13113.9	15041.1	15251.599999999999	819.8	9295.7
AABR07006904.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006904.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006911.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006912.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC103690044	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Mir3584	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cfap58l1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006925.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ins1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006953.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006957.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
RGD1561333	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC129049.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Xpnpep1	7895.9	27244.6	14384	3659.2	24076.6	18960
Add3	19229.5	6869.9	31186.1	7451	6819.7	24600.5
AC106606.1	14581.6	7249	14589.5	14673.400000000001	14230.7	3170.2
Mxi1	281.8	29500.6	20146.199999999997	20470	13994.8	7683.9
Smndc1	7506.9	24225.4	19262.6	25951.5	12989.9	1584.7
AC115255.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC115255.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Dusp5	341.2	8482.2	10520.2	10684.4	10160.6	10530.4
AC110709.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Smc3	3447.8999999999996	29445.6	12688.8	18874.7	23980.4	8723.2
AC110709.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Rbm20	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pdcd4	8074.5	30717.6	13927.5	19423.1	23428.7	817.3
Bbip1	25554.4	24105	7864.799999999999	24368.9	1856.3	12523.3
AC098942.1	1766.6	13322.8	14580.7	15347.400000000001	9054.2	15112.099999999999
Shoc2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Adra2a	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006978.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006978.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006993.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Gpam	19436.5	24088.800000000003	25608.6	7200.2	870	14153.9
Tectb	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07006999.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007000.1	21263.9	20095.1	21305.6	780.8	12604	6273.9
Gucy2g	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Acsl5	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Zdhhc6	19770	23022.4	8597	14904.3	19133.4	2188.7
Vti1a	23878.7	21933.6	9350.2	3756.1000000000004	13684.099999999999	18920.1
Tcf7l2	15777.1	14145.4	15818.8	6539	15566.1	576.3
AABR07007017.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Habp2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Nrap	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Casp7	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Plekhs1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007022.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Dclre1a	2362.4	28627.8	19895.6	14041	7724.200000000001	19836.6
Nhlrc2	18940.2	28069.4	25035.5	13955	2543.3	7795.1
AABR07007023.1	204	23964.5	30615.2	14157.599999999999	19527.4	7244.6
Adrb1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007026.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ccdc186	2997.2	29046.3	7486.9	19107.4	17483.2	24663.300000000003
Tdrd1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Vwa2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Afap1l2	6185.9	19570.9	21132	13765.6	20801.6	910.1
Ablim1	134.4	7645.299999999999	20388.300000000003	14647	19950.8	20104.3
Rn50_1_2856.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Fam160b1	3045.4	22760.3	19432.1	13645.7	7905.1	29606.199999999997
Mir6316	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Trub1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007055.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC102551695	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Atrnl1	10216.4	425.5	10154.4	10297.2	9849.8	10214.6
AABR07007064.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007065.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Gfra1	9750.8	7470.1	9725	9961	9416.3	3852.9
Ccdc172	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007078.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007078.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pnlip	10317.9	8240.9	10298.8	10534.8	10031.1	764
Pnliprp1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pnliprp2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC681006	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007083.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Hspa12a	8695.8	201.5	15217.4	15268.2	14841.2	15114.3
AABR07007086.1	13886.9	79.69999999999999	7454	14498.8	25125.4	25208.2
Eno4	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Shtn1	2224.4	11442.3	7763.700000000001	25766.1	18393.8	30794.6
AABR07007088.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Vax1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007088.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Kcnk18	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Slc18a2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Pdzd8	24891.300000000003	22386.2	1922.1	15064.3	14006.3	9192.7
Emx2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007092.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007093.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007093.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Rab11fip2	19919.1	28736.6	2116.6000000000004	14080.3	13700.7	13517.6
AABR07007095.1	2081.8999999999996	7997.3	10241.2	10398.1	9815.3	10179.5
Fam204a	11597.099999999999	22107.4	8866.3	19053.5	19039.3	8954.8
Prlhr	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Cacul1	24748.1	24351.5	7421.200000000001	19545.699999999997	7726.5	13162.2
Snu13	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007121.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Nanos1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Eif3a	2305	22628.7	20569.8	14209.4	19943.6	8538.6
AABR07007124.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007124.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Fam45a	12560	29492.4	19051	25650.2	7353.2	2304
Sfxn4	13091.7	25122	8041.4	1396.3000000000002	30844.2	17930.2
Prdx3	9847	2320.3	9847.7	9930.9	9443.6	9759.1
Grk5	20041.1	18303.800000000003	20128.9	6873.799999999999	14985	1791.3
AABR07007129.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07007130.3	10153.6	8021.1	10160	10376.7	1716.5	10238.3
AABR07007130.2	25809.9	23359.6	19677.7	7099.299999999999	782	14202.8
AABR07007134.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Ces2i	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC100365112	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC100910259	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC102551636	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07028906.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07028907.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Mir484	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
LOC103689943	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07028908.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07028908.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07028917.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07028945.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Abcc1	24562.699999999997	28275.5	3215.4	14187.400000000001	13659.6	8224
Fopnl	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Myh11	10344.8	8299.8	10389	970.8	10028.9	10428
Nde1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
rno-mir-484	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Marf1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC117889.2	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AC117889.1	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
AABR07028970.1	2904.1000000000004	13774.2	7489.1	12663.8	15099.8	15388.1
AABR07028970.2	14629.2	22424.2	3690.4	8492.5	13956.7	23930.300000000003
Parn	14335.400000000001	12182.2	14327	14511.3	3771.3999999999996	9351.6
LOC679822	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
RGD1305537	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
Bfar	24620.5	22435	3506.3999999999996	19527	12865.3	13596.6
Pla2g10	5051.6	2664.1	5020.1	5256.1	4673.6	5135.6
